bug_id,project,percent_agreement,cohens_kappa,aggregated_raw,aggregated_derived,aggregated_zscore
Closure-69,Closure,0.8541666666666666,0.6216216216216215,"{""Actionability"": 4, ""Clarity"": 5, ""Specificity"": 3, ""Reproducibility"": 4, ""ReasoningQuality"": 5, ""TechnicalContext"": 4, ""Ambiguity"": 1, ""RepairReadiness"": 5, ""RootCauseEvidence"": 3, ""HiddenReproducibility"": 1, ""ImpactScope"": 3}","{""repair_difficulty"": 0, ""ambiguity_count"": 1, ""hidden_s2r_present"": true, ""root_cause_evidence"": 3, ""impact_scope"": 3}","{""Actionability"": 0.2401922307076309, ""Clarity"": 1.1208970766356101, ""Specificity"": -0.6405126152203484, ""Reproducibility"": 0.2401922307076309, ""ReasoningQuality"": 1.1208970766356101, ""TechnicalContext"": 0.2401922307076309, ""Ambiguity"": 0.2401922307076309, ""RepairReadiness"": 1.1208970766356101, ""RootCauseEvidence"": -0.6405126152203484, ""HiddenReproducibility"": -2.401922307076307, ""ImpactScope"": -0.6405126152203484}"
Closure-7,Closure,0.7083333333333334,0.3170731707317075,"{""Actionability"": 5, ""Clarity"": 5, ""Specificity"": 4, ""Reproducibility"": 3, ""ReasoningQuality"": 5, ""TechnicalContext"": 4, ""Ambiguity"": 1, ""RepairReadiness"": 4, ""RootCauseEvidence"": 3, ""HiddenReproducibility"": 1, ""ImpactScope"": 3}","{""repair_difficulty"": 1, ""ambiguity_count"": 1, ""hidden_s2r_present"": true, ""root_cause_evidence"": 3, ""impact_scope"": 3}","{""Actionability"": 1.1208970766356101, ""Clarity"": 1.1208970766356101, ""Specificity"": 0.2401922307076309, ""Reproducibility"": -0.6405126152203484, ""ReasoningQuality"": 1.1208970766356101, ""TechnicalContext"": 0.2401922307076309, ""Ambiguity"": 0.2401922307076309, ""RepairReadiness"": 0.2401922307076309, ""RootCauseEvidence"": -0.6405126152203484, ""HiddenReproducibility"": -2.401922307076307, ""ImpactScope"": -0.6405126152203484}"
Closure-70,Closure,0.8541666666666666,0.7031802120141342,"{""Actionability"": 3, ""Clarity"": 5, ""Specificity"": 5, ""Reproducibility"": 5, ""ReasoningQuality"": 1, ""TechnicalContext"": 5, ""Ambiguity"": 1, ""RepairReadiness"": 2, ""RootCauseEvidence"": 0, ""HiddenReproducibility"": 1, ""ImpactScope"": 2}","{""repair_difficulty"": 3, ""ambiguity_count"": 1, ""hidden_s2r_present"": true, ""root_cause_evidence"": 0, ""impact_scope"": 2}","{""Actionability"": 0.0, ""Clarity"": 1.1055415967851332, ""Specificity"": 1.1055415967851332, ""Reproducibility"": 1.1055415967851332, ""ReasoningQuality"": -1.1055415967851332, ""TechnicalContext"": 1.1055415967851332, ""Ambiguity"": 0.5527707983925666, ""RepairReadiness"": -0.5527707983925666, ""RootCauseEvidence"": -1.6583123951777, ""HiddenReproducibility"": -1.1055415967851332, ""ImpactScope"": -0.5527707983925666}"
Closure-71,Closure,0.875,0.7478108581436077,"{""Actionability"": 4, ""Clarity"": 5, ""Specificity"": 4, ""Reproducibility"": 4, ""ReasoningQuality"": 1, ""TechnicalContext"": 2, ""Ambiguity"": 1, ""RepairReadiness"": 4, ""RootCauseEvidence"": 0, ""HiddenReproducibility"": 1, ""ImpactScope"": 3}","{""repair_difficulty"": 1, ""ambiguity_count"": 1, ""hidden_s2r_present"": true, ""root_cause_evidence"": 0, ""impact_scope"": 3}","{""Actionability"": 0.6974858324629156, ""Clarity"": 1.3368478455539217, ""Specificity"": 0.6974858324629156, ""Reproducibility"": 0.6974858324629156, ""ReasoningQuality"": -1.2206002068101025, ""TechnicalContext"": -0.5812381937190965, ""Ambiguity"": 0.6974858324629156, ""RepairReadiness"": 0.6974858324629156, ""RootCauseEvidence"": -1.8599622199011085, ""HiddenReproducibility"": -1.2206002068101025, ""ImpactScope"": 0.05812381937190959}"
Closure-72,Closure,0.7916666666666666,0.5238095238095237,"{""Actionability"": 5, ""Clarity"": 5, ""Specificity"": 5, ""Reproducibility"": 5, ""ReasoningQuality"": 3, ""TechnicalContext"": 5, ""Ambiguity"": 0, ""RepairReadiness"": 4, ""RootCauseEvidence"": 0, ""HiddenReproducibility"": 1, ""ImpactScope"": 3}","{""repair_difficulty"": 1, ""ambiguity_count"": 0, ""hidden_s2r_present"": true, ""root_cause_evidence"": 0, ""impact_scope"": 3}","{""Actionability"": 0.7440916048338275, ""Clarity"": 0.7440916048338275, ""Specificity"": 0.7440916048338275, ""Reproducibility"": 0.7440916048338275, ""ReasoningQuality"": -0.425195202762187, ""TechnicalContext"": 0.7440916048338275, ""Ambiguity"": 0.7440916048338275, ""RepairReadiness"": 0.15944820103582028, ""RootCauseEvidence"": -2.179125414156209, ""HiddenReproducibility"": -1.5944820103582016, ""ImpactScope"": -0.425195202762187}"
Closure-73,Closure,0.8541666666666666,0.7083333333333333,"{""Actionability"": 2, ""Clarity"": 4, ""Specificity"": 5, ""Reproducibility"": 4, ""ReasoningQuality"": 1, ""TechnicalContext"": 1, ""Ambiguity"": 1, ""RepairReadiness"": 3, ""RootCauseEvidence"": 0, ""HiddenReproducibility"": 1, ""ImpactScope"": 1}","{""repair_difficulty"": 2, ""ambiguity_count"": 1, ""hidden_s2r_present"": true, ""root_cause_evidence"": 0, ""impact_scope"": 1}","{""Actionability"": -0.22573305919324022, ""Clarity"": 1.0157987663695807, ""Specificity"": 1.636564679150991, ""Reproducibility"": 1.0157987663695807, ""ReasoningQuality"": -0.8464989719746506, ""TechnicalContext"": -0.8464989719746506, ""Ambiguity"": 1.0157987663695807, ""RepairReadiness"": 0.3950328535881702, ""RootCauseEvidence"": -1.467264884756061, ""HiddenReproducibility"": -0.8464989719746506, ""ImpactScope"": -0.8464989719746506}"
Closure-74,Closure,0.875,0.7433155080213903,"{""Actionability"": 2, ""Clarity"": 4, ""Specificity"": 3, ""Reproducibility"": 3, ""ReasoningQuality"": 1, ""TechnicalContext"": 1, ""Ambiguity"": 3, ""RepairReadiness"": 2, ""RootCauseEvidence"": 0, ""HiddenReproducibility"": 1, ""ImpactScope"": 1}","{""repair_difficulty"": 3, ""ambiguity_count"": 3, ""hidden_s2r_present"": true, ""root_cause_evidence"": 0, ""impact_scope"": 1}","{""Actionability"": 0.16329931618554527, ""Clarity"": 1.9595917942265424, ""Specificity"": 1.061445555206044, ""Reproducibility"": 1.061445555206044, ""ReasoningQuality"": -0.7348469228349535, ""TechnicalContext"": -0.7348469228349535, ""Ambiguity"": 0.16329931618554527, ""RepairReadiness"": 0.16329931618554527, ""RootCauseEvidence"": -1.632993161855452, ""HiddenReproducibility"": -0.7348469228349535, ""ImpactScope"": -0.7348469228349535}"
Closure-75,Closure,0.6666666666666666,0.33333333333333326,"{""Actionability"": 4, ""Clarity"": 3, ""Specificity"": 3, ""Reproducibility"": 3, ""ReasoningQuality"": 5, ""TechnicalContext"": 3, ""Ambiguity"": 4, ""RepairReadiness"": 3, ""RootCauseEvidence"": 0, ""HiddenReproducibility"": 0, ""ImpactScope"": 3}","{""repair_difficulty"": 2, ""ambiguity_count"": 4, ""hidden_s2r_present"": false, ""root_cause_evidence"": 0, ""impact_scope"": 3}","{""Actionability"": 0.970142500145332, ""Clarity"": 0.30316953129541624, ""Specificity"": 0.30316953129541624, ""Reproducibility"": 0.30316953129541624, ""ReasoningQuality"": 1.6371154689952476, ""TechnicalContext"": 0.30316953129541624, ""Ambiguity"": -1.0307764064044151, ""RepairReadiness"": 0.30316953129541624, ""RootCauseEvidence"": -1.697749375254331, ""HiddenReproducibility"": -1.697749375254331, ""ImpactScope"": 0.30316953129541624}"
Closure-76,Closure,0.8958333333333334,0.6491228070175439,"{""Actionability"": 5, ""Clarity"": 5, ""Specificity"": 5, ""Reproducibility"": 5, ""ReasoningQuality"": 5, ""TechnicalContext"": 5, ""Ambiguity"": 0, ""RepairReadiness"": 5, ""RootCauseEvidence"": 3, ""HiddenReproducibility"": 1, ""ImpactScope"": 3}","{""repair_difficulty"": 0, ""ambiguity_count"": 0, ""hidden_s2r_present"": true, ""root_cause_evidence"": 3, ""impact_scope"": 3}","{""Actionability"": 0.5656854249492381, ""Clarity"": 0.5656854249492381, ""Specificity"": 0.5656854249492381, ""Reproducibility"": 0.5656854249492381, ""ReasoningQuality"": 0.5656854249492381, ""TechnicalContext"": 0.5656854249492381, ""Ambiguity"": 0.5656854249492381, ""RepairReadiness"": 0.5656854249492381, ""RootCauseEvidence"": -0.9899494936611662, ""HiddenReproducibility"": -2.5455844122715705, ""ImpactScope"": -0.9899494936611662}"
Closure-77,Closure,0.8125,0.625,"{""Actionability"": 2, ""Clarity"": 4, ""Specificity"": 5, ""Reproducibility"": 5, ""ReasoningQuality"": 1, ""TechnicalContext"": 2, ""Ambiguity"": 1, ""RepairReadiness"": 2, ""RootCauseEvidence"": 0, ""HiddenReproducibility"": 1, ""ImpactScope"": 0}","{""repair_difficulty"": 3, ""ambiguity_count"": 1, ""hidden_s2r_present"": true, ""root_cause_evidence"": 0, ""impact_scope"": 0}","{""Actionability"": -0.20519567041703088, ""Clarity"": 0.9233805168766386, ""Specificity"": 1.4876686105234733, ""Reproducibility"": 1.4876686105234733, ""ReasoningQuality"": -0.7694837640638656, ""TechnicalContext"": -0.20519567041703088, ""Ambiguity"": 0.9233805168766386, ""RepairReadiness"": -0.20519567041703088, ""RootCauseEvidence"": -1.3337718577107003, ""HiddenReproducibility"": -0.7694837640638656, ""ImpactScope"": -1.3337718577107003}"
Closure-78,Closure,0.6458333333333334,0.35238095238095246,"{""Actionability"": 3, ""Clarity"": 4, ""Specificity"": 4, ""Reproducibility"": 4, ""ReasoningQuality"": 1, ""TechnicalContext"": 0, ""Ambiguity"": 2, ""RepairReadiness"": 2, ""RootCauseEvidence"": 0, ""HiddenReproducibility"": 1, ""ImpactScope"": 1}","{""repair_difficulty"": 3, ""ambiguity_count"": 2, ""hidden_s2r_present"": true, ""root_cause_evidence"": 0, ""impact_scope"": 1}","{""Actionability"": 0.6041220933301771, ""Clarity"": 1.2686563959933717, ""Specificity"": 1.2686563959933717, ""Reproducibility"": 1.2686563959933717, ""ReasoningQuality"": -0.7249465119962123, ""TechnicalContext"": -1.389480814659407, ""Ambiguity"": 0.6041220933301771, ""RepairReadiness"": -0.06041220933301764, ""RootCauseEvidence"": -1.389480814659407, ""HiddenReproducibility"": -0.7249465119962123, ""ImpactScope"": -0.7249465119962123}"
Closure-79,Closure,0.7916666666666666,0.5454545454545454,"{""Actionability"": 5, ""Clarity"": 5, ""Specificity"": 5, ""Reproducibility"": 5, ""ReasoningQuality"": 0, ""TechnicalContext"": 4, ""Ambiguity"": 0, ""RepairReadiness"": 4, ""RootCauseEvidence"": 0, ""HiddenReproducibility"": 1, ""ImpactScope"": 3}","{""repair_difficulty"": 1, ""ambiguity_count"": 0, ""hidden_s2r_present"": true, ""root_cause_evidence"": 0, ""impact_scope"": 3}","{""Actionability"": 0.8320502943378436, ""Clarity"": 0.8320502943378436, ""Specificity"": 0.8320502943378436, ""Reproducibility"": 0.8320502943378436, ""ReasoningQuality"": -1.7103256050277897, ""TechnicalContext"": 0.32357511446471693, ""Ambiguity"": 0.8320502943378436, ""RepairReadiness"": 0.32357511446471693, ""RootCauseEvidence"": -1.7103256050277897, ""HiddenReproducibility"": -1.2018504251546631, ""ImpactScope"": -0.18490006540840978}"
Closure-8,Closure,0.7291666666666666,0.46391752577319584,"{""Actionability"": 1, ""Clarity"": 3, ""Specificity"": 3, ""Reproducibility"": 4, ""ReasoningQuality"": 1, ""TechnicalContext"": 3, ""Ambiguity"": 2, ""RepairReadiness"": 2, ""RootCauseEvidence"": 0, ""HiddenReproducibility"": 0, ""ImpactScope"": 2}","{""repair_difficulty"": 3, ""ambiguity_count"": 2, ""hidden_s2r_present"": false, ""root_cause_evidence"": 0, ""impact_scope"": 2}","{""Actionability"": -0.7817359599705715, ""Clarity"": 0.7817359599705715, ""Specificity"": 0.7817359599705715, ""Reproducibility"": 1.563471919941143, ""ReasoningQuality"": -0.7817359599705715, ""TechnicalContext"": 0.7817359599705715, ""Ambiguity"": 0.7817359599705715, ""RepairReadiness"": 0.0, ""RootCauseEvidence"": -1.563471919941143, ""HiddenReproducibility"": -1.563471919941143, ""ImpactScope"": 0.0}"
Closure-80,Closure,0.8125,0.5764705882352942,"{""Actionability"": 5, ""Clarity"": 5, ""Specificity"": 5, ""Reproducibility"": 5, ""ReasoningQuality"": 3, ""TechnicalContext"": 3, ""Ambiguity"": 1, ""RepairReadiness"": 4, ""RootCauseEvidence"": 1, ""HiddenReproducibility"": 1, ""ImpactScope"": 3}","{""repair_difficulty"": 1, ""ambiguity_count"": 1, ""hidden_s2r_present"": true, ""root_cause_evidence"": 1, ""impact_scope"": 3}","{""Actionability"": 1.0119288512538815, ""Clarity"": 1.0119288512538815, ""Specificity"": 1.0119288512538815, ""Reproducibility"": 1.0119288512538815, ""ReasoningQuality"": -0.37947331922020555, ""TechnicalContext"": -0.37947331922020555, ""Ambiguity"": 0.316227766016838, ""RepairReadiness"": 0.316227766016838, ""RootCauseEvidence"": -1.7708754896942926, ""HiddenReproducibility"": -1.7708754896942926, ""ImpactScope"": -0.37947331922020555}"
Closure-81,Closure,0.9166666666666666,0.8297872340425531,"{""Actionability"": 2, ""Clarity"": 4, ""Specificity"": 3, ""Reproducibility"": 4, ""ReasoningQuality"": 1, ""TechnicalContext"": 0, ""Ambiguity"": 2, ""RepairReadiness"": 2, ""RootCauseEvidence"": 0, ""HiddenReproducibility"": 1, ""ImpactScope"": 1}","{""repair_difficulty"": 3, ""ambiguity_count"": 2, ""hidden_s2r_present"": true, ""root_cause_evidence"": 0, ""impact_scope"": 1}","{""Actionability"": 0.06593804733957864, ""Clarity"": 1.51657508881031, ""Specificity"": 0.7912565680749444, ""Reproducibility"": 1.51657508881031, ""ReasoningQuality"": -0.6593804733957871, ""TechnicalContext"": -1.3846989941311527, ""Ambiguity"": 0.7912565680749444, ""RepairReadiness"": 0.06593804733957864, ""RootCauseEvidence"": -1.3846989941311527, ""HiddenReproducibility"": -0.6593804733957871, ""ImpactScope"": -0.6593804733957871}"
Closure-82,Closure,0.7708333333333334,0.5416666666666667,"{""Actionability"": 3, ""Clarity"": 4, ""Specificity"": 4, ""Reproducibility"": 4, ""ReasoningQuality"": 1, ""TechnicalContext"": 1, ""Ambiguity"": 2, ""RepairReadiness"": 1, ""RootCauseEvidence"": 0, ""HiddenReproducibility"": 1, ""ImpactScope"": 1}","{""repair_difficulty"": 4, ""ambiguity_count"": 2, ""hidden_s2r_present"": true, ""root_cause_evidence"": 0, ""impact_scope"": 1}","{""Actionability"": 0.6299407883487121, ""Clarity"": 1.3228756555322954, ""Specificity"": 1.3228756555322954, ""Reproducibility"": 1.3228756555322954, ""ReasoningQuality"": -0.7559289460184544, ""TechnicalContext"": -0.7559289460184544, ""Ambiguity"": 0.6299407883487121, ""RepairReadiness"": -0.7559289460184544, ""RootCauseEvidence"": -1.4488638132020377, ""HiddenReproducibility"": -0.7559289460184544, ""ImpactScope"": -0.7559289460184544}"
Closure-83,Closure,0.8541666666666666,0.704225352112676,"{""Actionability"": 5, ""Clarity"": 5, ""Specificity"": 5, ""Reproducibility"": 5, ""ReasoningQuality"": 1, ""TechnicalContext"": 3, ""Ambiguity"": 0, ""RepairReadiness"": 4, ""RootCauseEvidence"": 0, ""HiddenReproducibility"": 1, ""ImpactScope"": 2}","{""repair_difficulty"": 1, ""ambiguity_count"": 0, ""hidden_s2r_present"": true, ""root_cause_evidence"": 0, ""impact_scope"": 2}","{""Actionability"": 0.9271050693011064, ""Clarity"": 0.9271050693011064, ""Specificity"": 0.9271050693011064, ""Reproducibility"": 0.9271050693011064, ""ReasoningQuality"": -1.2198750911856666, ""TechnicalContext"": -0.14638501094228007, ""Ambiguity"": 0.9271050693011064, ""RepairReadiness"": 0.39036002917941315, ""RootCauseEvidence"": -1.7566201313073597, ""HiddenReproducibility"": -1.2198750911856666, ""ImpactScope"": -0.6831300510639733}"
Closure-84,Closure,0.8541666666666666,0.7103448275862068,"{""Actionability"": 2, ""Clarity"": 4, ""Specificity"": 4, ""Reproducibility"": 4, ""ReasoningQuality"": 3, ""TechnicalContext"": 0, ""Ambiguity"": 2, ""RepairReadiness"": 2, ""RootCauseEvidence"": 0, ""HiddenReproducibility"": 1, ""ImpactScope"": 1}","{""repair_difficulty"": 3, ""ambiguity_count"": 2, ""hidden_s2r_present"": true, ""root_cause_evidence"": 0, ""impact_scope"": 1}","{""Actionability"": -0.12403473458920834, ""Clarity"": 1.2403473458920846, ""Specificity"": 1.2403473458920846, ""Reproducibility"": 1.2403473458920846, ""ReasoningQuality"": 0.5581563056514381, ""TechnicalContext"": -1.4884168150705013, ""Ambiguity"": 0.5581563056514381, ""RepairReadiness"": -0.12403473458920834, ""RootCauseEvidence"": -1.4884168150705013, ""HiddenReproducibility"": -0.8062257748298548, ""ImpactScope"": -0.8062257748298548}"
Closure-85,Closure,0.8125,0.6210526315789473,"{""Actionability"": 4, ""Clarity"": 4, ""Specificity"": 5, ""Reproducibility"": 5, ""ReasoningQuality"": 2, ""TechnicalContext"": 3, ""Ambiguity"": 0, ""RepairReadiness"": 1, ""RootCauseEvidence"": 0, ""HiddenReproducibility"": 1, ""ImpactScope"": 3}","{""repair_difficulty"": 4, ""ambiguity_count"": 0, ""hidden_s2r_present"": true, ""root_cause_evidence"": 0, ""impact_scope"": 3}","{""Actionability"": 0.5863019699779287, ""Clarity"": 0.5863019699779287, ""Specificity"": 1.1726039399558574, ""Reproducibility"": 1.1726039399558574, ""ReasoningQuality"": -0.5863019699779287, ""TechnicalContext"": 0.0, ""Ambiguity"": 1.1726039399558574, ""RepairReadiness"": -1.1726039399558574, ""RootCauseEvidence"": -1.758905909933786, ""HiddenReproducibility"": -1.1726039399558574, ""ImpactScope"": 0.0}"
Closure-86,Closure,0.6458333333333334,0.23880597014925384,"{""Actionability"": 3, ""Clarity"": 5, ""Specificity"": 4, ""Reproducibility"": 4, ""ReasoningQuality"": 3, ""TechnicalContext"": 4, ""Ambiguity"": 2, ""RepairReadiness"": 4, ""RootCauseEvidence"": 2, ""HiddenReproducibility"": 1, ""ImpactScope"": 3}","{""repair_difficulty"": 1, ""ambiguity_count"": 2, ""hidden_s2r_present"": true, ""root_cause_evidence"": 2, ""impact_scope"": 3}","{""Actionability"": -0.25916052767440817, ""Clarity"": 1.6413500086045838, ""Specificity"": 0.6910947404650878, ""Reproducibility"": 0.6910947404650878, ""ReasoningQuality"": -0.25916052767440817, ""TechnicalContext"": 0.6910947404650878, ""Ambiguity"": -0.25916052767440817, ""RepairReadiness"": 0.6910947404650878, ""RootCauseEvidence"": -1.2094157958139042, ""HiddenReproducibility"": -2.1596710639534002, ""ImpactScope"": -0.25916052767440817}"
Closure-87,Closure,0.6875,0.29133858267716534,"{""Actionability"": 5, ""Clarity"": 5, ""Specificity"": 5, ""Reproducibility"": 5, ""ReasoningQuality"": 1, ""TechnicalContext"": 4, ""Ambiguity"": 0, ""RepairReadiness"": 3, ""RootCauseEvidence"": 0, ""HiddenReproducibility"": 1, ""ImpactScope"": 3}","{""repair_difficulty"": 2, ""ambiguity_count"": 0, ""hidden_s2r_present"": true, ""root_cause_evidence"": 0, ""impact_scope"": 3}","{""Actionability"": 0.8977584024968696, ""Clarity"": 0.8977584024968696, ""Specificity"": 0.8977584024968696, ""Reproducibility"": 0.8977584024968696, ""ReasoningQuality"": -1.296762136939923, ""TechnicalContext"": 0.34912826763767146, ""Ambiguity"": 0.8977584024968696, ""RepairReadiness"": -0.19950186722152666, ""RootCauseEvidence"": -1.845392271799121, ""HiddenReproducibility"": -1.296762136939923, ""ImpactScope"": -0.19950186722152666}"
Closure-88,Closure,0.7291666666666666,0.47118644067796606,"{""Actionability"": 4, ""Clarity"": 5, ""Specificity"": 4, ""Reproducibility"": 3, ""ReasoningQuality"": 1, ""TechnicalContext"": 3, ""Ambiguity"": 2, ""RepairReadiness"": 2, ""RootCauseEvidence"": 0, ""HiddenReproducibility"": 1, ""ImpactScope"": 2}","{""repair_difficulty"": 3, ""ambiguity_count"": 2, ""hidden_s2r_present"": true, ""root_cause_evidence"": 0, ""impact_scope"": 2}","{""Actionability"": 1.0119288512538815, ""Clarity"": 1.707629936490925, ""Specificity"": 1.0119288512538815, ""Reproducibility"": 0.316227766016838, ""ReasoningQuality"": -1.075174404457249, ""TechnicalContext"": 0.316227766016838, ""Ambiguity"": 0.316227766016838, ""RepairReadiness"": -0.37947331922020555, ""RootCauseEvidence"": -1.7708754896942926, ""HiddenReproducibility"": -1.075174404457249, ""ImpactScope"": -0.37947331922020555}"
Closure-89,Closure,0.6666666666666666,0.2179226069246437,"{""Actionability"": 5, ""Clarity"": 5, ""Specificity"": 5, ""Reproducibility"": 5, ""ReasoningQuality"": 4, ""TechnicalContext"": 4, ""Ambiguity"": 1, ""RepairReadiness"": 5, ""RootCauseEvidence"": 2, ""HiddenReproducibility"": 1, ""ImpactScope"": 4}","{""repair_difficulty"": 0, ""ambiguity_count"": 1, ""hidden_s2r_present"": true, ""root_cause_evidence"": 2, ""impact_scope"": 4}","{""Actionability"": 0.7817359599705715, ""Clarity"": 0.7817359599705715, ""Specificity"": 0.7817359599705715, ""Reproducibility"": 0.7817359599705715, ""ReasoningQuality"": 0.0, ""TechnicalContext"": 0.0, ""Ambiguity"": 0.0, ""RepairReadiness"": 0.7817359599705715, ""RootCauseEvidence"": -1.563471919941143, ""HiddenReproducibility"": -2.345207879911715, ""ImpactScope"": 0.0}"
Closure-9,Closure,0.6875,0.3103448275862069,"{""Actionability"": 5, ""Clarity"": 5, ""Specificity"": 5, ""Reproducibility"": 4, ""ReasoningQuality"": 1, ""TechnicalContext"": 3, ""Ambiguity"": 3, ""RepairReadiness"": 5, ""RootCauseEvidence"": 0, ""HiddenReproducibility"": 1, ""ImpactScope"": 3}","{""repair_difficulty"": 0, ""ambiguity_count"": 3, ""hidden_s2r_present"": true, ""root_cause_evidence"": 0, ""impact_scope"": 3}","{""Actionability"": 1.0716517624676405, ""Clarity"": 1.0716517624676405, ""Specificity"": 1.0716517624676405, ""Reproducibility"": 0.5103103630798288, ""ReasoningQuality"": -1.173713835083606, ""TechnicalContext"": -0.051031036307982836, ""Ambiguity"": -0.6123724356957945, ""RepairReadiness"": 1.0716517624676405, ""RootCauseEvidence"": -1.7350552344714179, ""HiddenReproducibility"": -1.173713835083606, ""ImpactScope"": -0.051031036307982836}"
Closure-90,Closure,0.7916666666666666,0.47712418300653586,"{""Actionability"": 5, ""Clarity"": 5, ""Specificity"": 5, ""Reproducibility"": 5, ""ReasoningQuality"": 1, ""TechnicalContext"": 4, ""Ambiguity"": 1, ""RepairReadiness"": 5, ""RootCauseEvidence"": 0, ""HiddenReproducibility"": 1, ""ImpactScope"": 3}","{""repair_difficulty"": 0, ""ambiguity_count"": 1, ""hidden_s2r_present"": true, ""root_cause_evidence"": 0, ""impact_scope"": 3}","{""Actionability"": 0.8457816116784908, ""Clarity"": 0.8457816116784908, ""Specificity"": 0.8457816116784908, ""Reproducibility"": 0.8457816116784908, ""ReasoningQuality"": -1.3433002067834854, ""TechnicalContext"": 0.2985111570629967, ""Ambiguity"": 0.2985111570629967, ""RepairReadiness"": 0.8457816116784908, ""RootCauseEvidence"": -1.8905706613989794, ""HiddenReproducibility"": -1.3433002067834854, ""ImpactScope"": -0.24875929755249732}"
Closure-91,Closure,0.75,0.4973821989528796,"{""Actionability"": 1, ""Clarity"": 4, ""Specificity"": 3, ""Reproducibility"": 3, ""ReasoningQuality"": 3, ""TechnicalContext"": 4, ""Ambiguity"": 3, ""RepairReadiness"": 2, ""RootCauseEvidence"": 3, ""HiddenReproducibility"": 1, ""ImpactScope"": 3}","{""repair_difficulty"": 3, ""ambiguity_count"": 3, ""hidden_s2r_present"": true, ""root_cause_evidence"": 3, ""impact_scope"": 3}","{""Actionability"": -1.6712580435934667, ""Clarity"": 1.392715036327889, ""Specificity"": 0.3713906763541039, ""Reproducibility"": 0.3713906763541039, ""ReasoningQuality"": 0.3713906763541039, ""TechnicalContext"": 1.392715036327889, ""Ambiguity"": -0.6499336836196814, ""RepairReadiness"": -0.6499336836196814, ""RootCauseEvidence"": 0.3713906763541039, ""HiddenReproducibility"": -1.6712580435934667, ""ImpactScope"": 0.3713906763541039}"
Closure-92,Closure,0.5625,0.15151515151515152,"{""Actionability"": 4, ""Clarity"": 5, ""Specificity"": 4, ""Reproducibility"": 4, ""ReasoningQuality"": 3, ""TechnicalContext"": 3, ""Ambiguity"": 1, ""RepairReadiness"": 5, ""RootCauseEvidence"": 1, ""HiddenReproducibility"": 1, ""ImpactScope"": 4}","{""repair_difficulty"": 0, ""ambiguity_count"": 1, ""hidden_s2r_present"": true, ""root_cause_evidence"": 1, ""impact_scope"": 4}","{""Actionability"": 0.41803980857497053, ""Clarity"": 1.1844461242957498, ""Specificity"": 0.41803980857497053, ""Reproducibility"": 0.41803980857497053, ""ReasoningQuality"": -0.34836650714580886, ""TechnicalContext"": -0.34836650714580886, ""Ambiguity"": 0.41803980857497053, ""RepairReadiness"": 1.1844461242957498, ""RootCauseEvidence"": -1.8811791385873675, ""HiddenReproducibility"": -1.8811791385873675, ""ImpactScope"": 0.41803980857497053}"
Closure-94,Closure,0.8333333333333334,0.6712328767123288,"{""Actionability"": 4, ""Clarity"": 5, ""Specificity"": 3, ""Reproducibility"": 4, ""ReasoningQuality"": 1, ""TechnicalContext"": 3, ""Ambiguity"": 2, ""RepairReadiness"": 2, ""RootCauseEvidence"": 0, ""HiddenReproducibility"": 1, ""ImpactScope"": 2}","{""repair_difficulty"": 3, ""ambiguity_count"": 2, ""hidden_s2r_present"": true, ""root_cause_evidence"": 0, ""impact_scope"": 2}","{""Actionability"": 1.0119288512538815, ""Clarity"": 1.707629936490925, ""Specificity"": 0.316227766016838, ""Reproducibility"": 1.0119288512538815, ""ReasoningQuality"": -1.075174404457249, ""TechnicalContext"": 0.316227766016838, ""Ambiguity"": 0.316227766016838, ""RepairReadiness"": -0.37947331922020555, ""RootCauseEvidence"": -1.7708754896942926, ""HiddenReproducibility"": -1.075174404457249, ""ImpactScope"": -0.37947331922020555}"
Closure-95,Closure,0.8958333333333334,0.673913043478261,"{""Actionability"": 5, ""Clarity"": 5, ""Specificity"": 4, ""Reproducibility"": 4, ""ReasoningQuality"": 5, ""TechnicalContext"": 3, ""Ambiguity"": 1, ""RepairReadiness"": 5, ""RootCauseEvidence"": 3, ""HiddenReproducibility"": 1, ""ImpactScope"": 3}","{""repair_difficulty"": 0, ""ambiguity_count"": 1, ""hidden_s2r_present"": true, ""root_cause_evidence"": 3, ""impact_scope"": 3}","{""Actionability"": 0.9912407071619301, ""Clarity"": 0.9912407071619301, ""Specificity"": 0.15249857033260453, ""Reproducibility"": 0.15249857033260453, ""ReasoningQuality"": 0.9912407071619301, ""TechnicalContext"": -0.6862435664967211, ""Ambiguity"": 0.15249857033260453, ""RepairReadiness"": 0.9912407071619301, ""RootCauseEvidence"": -0.6862435664967211, ""HiddenReproducibility"": -2.3637278401553723, ""ImpactScope"": -0.6862435664967211}"
