feature,target,spearman_rho,p_value,significant
flesch,rap-gen,-0.0413,0.23338,False
flesch,recoder,0.0048,0.88906,False
flesch,repilot,0.0531,0.12525,False
flesch,rewardrepair,0.0171,0.62272,False
flesch,selfapr,0.0236,0.49677,False
flesch,t5apr,0.0089,0.79771,False
flesch,tare,0.0657,0.05768,False
flesch,tenure,0.0166,0.63226,False
flesch,thinkrepair,0.0273,0.43067,False
flesch,transfer,0.1032,0.00284,True
flesch,num_tools_fixed,0.0969,0.00508,True
flesch,any_tool_fixed,0.1255,0.00028,True
fog,alpharepair,-0.0287,0.40759,False
fog,arja-e,0.0329,0.3418,False
fog,chatrepair,-0.1035,0.00276,True
fog,circle,-0.0451,0.19259,False
fog,coconut,-0.0248,0.47402,False
fog,codex,-0.0363,0.29481,False
fog,cure,-0.091,0.00852,True
fog,dear,-0.0265,0.44511,False
fog,dlfix,-0.0734,0.03387,True
fog,fitrepair,-0.0512,0.13914,False
fog,gamma,0.0743,0.0318,True
fog,iter,-0.0661,0.05618,False
fog,knod,-0.0692,0.04573,True
fog,liana,-0.1003,0.00372,True
fog,mcrepair,-0.0567,0.10152,False
fog,mulpor,-0.0465,0.17914,False
fog,rap-gen,-0.0208,0.54907,False
fog,recoder,-0.0795,0.02157,True
fog,repilot,-0.0372,0.28278,False
fog,rewardrepair,-0.0469,0.17529,False
fog,selfapr,-0.092,0.0078,True
fog,t5apr,-0.0386,0.26471,False
fog,tare,-0.0611,0.07749,False
fog,tenure,-0.0197,0.57,False
fog,thinkrepair,-0.0535,0.12247,False
fog,transfer,0.1653,0.0,True
fog,num_tools_fixed,-0.012,0.72899,False
fog,any_tool_fixed,0.0479,0.16701,False
lix,alpharepair,0.0031,0.92869,False
lix,arja-e,0.0496,0.15185,False
lix,chatrepair,-0.048,0.1661,False
lix,circle,-0.0185,0.59426,False
lix,coconut,-0.0362,0.29621,False
lix,codex,0.031,0.37141,False
lix,cure,-0.0793,0.02186,True
lix,dear,0.0015,0.96637,False
lix,dlfix,-0.032,0.35569,False
lix,fitrepair,-0.0196,0.57255,False
lix,gamma,0.0373,0.28172,False
lix,iter,-0.0437,0.20672,False
lix,knod,-0.0248,0.4741,False
lix,liana,-0.0534,0.12297,False
lix,mcrepair,-0.019,0.58258,False
lix,mulpor,-0.0558,0.10708,False
lix,rap-gen,0.0063,0.85618,False
lix,recoder,-0.0056,0.8711,False
lix,repilot,-0.0045,0.89658,False
lix,rewardrepair,-0.0184,0.5962,False
lix,selfapr,-0.0403,0.24461,False
lix,t5apr,-0.0186,0.59066,False
lix,tare,-0.0105,0.76198,False
lix,tenure,-0.0215,0.53591,False
lix,thinkrepair,-0.0601,0.08253,False
lix,transfer,0.0953,0.00586,True
lix,num_tools_fixed,-0.0147,0.67057,False
lix,any_tool_fixed,0.0134,0.69992,False
kincaid,alpharepair,-0.0406,0.2418,False
kincaid,arja-e,-0.0928,0.0073,True
kincaid,chatrepair,-0.0715,0.0388,True
kincaid,circle,0.0053,0.87845,False
kincaid,coconut,-0.0427,0.21735,False
kincaid,codex,-0.0365,0.29152,False
kincaid,cure,-0.019,0.58432,False
kincaid,dear,-0.0817,0.01828,True
kincaid,dlfix,-0.0418,0.22738,False
kincaid,fitrepair,-0.0249,0.47314,False
kincaid,gamma,-0.0055,0.87364,False
kincaid,iter,-0.0696,0.04429,True
kincaid,knod,0.0072,0.83539,False
kincaid,liana,-0.0096,0.78136,False
kincaid,mcrepair,0.0004,0.99112,False
kincaid,mulpor,-0.013,0.70664,False
kincaid,rap-gen,0.0575,0.09675,False
kincaid,recoder,-0.0205,0.55354,False
kincaid,repilot,-0.0377,0.27705,False
kincaid,rewardrepair,-0.0198,0.56689,False
kincaid,selfapr,-0.0212,0.54103,False
kincaid,t5apr,-0.0203,0.558,False
kincaid,tare,-0.0641,0.0643,False
kincaid,tenure,-0.0239,0.49065,False
kincaid,thinkrepair,-0.0418,0.2277,False
kincaid,transfer,-0.0203,0.5571,False
kincaid,num_tools_fixed,-0.0677,0.05048,False
kincaid,any_tool_fixed,-0.0752,0.02988,True
ari,alpharepair,-0.0199,0.56581,False
ari,arja-e,-0.1307,0.00015,True
ari,chatrepair,-0.0274,0.42845,False
ari,circle,0.027,0.43617,False
ari,coconut,-0.0402,0.24625,False
ari,codex,-0.0122,0.72488,False
ari,cure,0.0003,0.99319,False
ari,dear,-0.0841,0.01507,True
ari,dlfix,-0.0155,0.65519,False
ari,fitrepair,0.0071,0.83763,False
ari,gamma,-0.0374,0.28058,False
ari,iter,-0.0455,0.18933,False
ari,knod,0.0282,0.41644,False
ari,liana,0.0501,0.14795,False
ari,mcrepair,0.026,0.45277,False
ari,mulpor,-0.0119,0.7307,False
ari,rap-gen,0.0472,0.17319,False
ari,recoder,0.0326,0.34626,False
ari,repilot,-0.0029,0.93312,False
ari,rewardrepair,-0.0101,0.77083,False
ari,selfapr,-0.0178,0.60651,False
ari,t5apr,0.0016,0.96409,False
ari,tare,-0.0128,0.71249,False
ari,tenure,-0.0217,0.53044,False
ari,thinkrepair,-0.0226,0.51391,False
ari,transfer,-0.1241,0.00033,True
ari,num_tools_fixed,-0.0784,0.02354,True
ari,any_tool_fixed,-0.1199,0.00052,True
coleman_liau,alpharepair,-0.0316,0.36196,False
coleman_liau,arja-e,-0.1343,0.0001,True
coleman_liau,chatrepair,-0.0419,0.226,False
coleman_liau,circle,0.0116,0.7374,False
coleman_liau,coconut,-0.0509,0.14189,False
coleman_liau,codex,-0.0149,0.66708,False
coleman_liau,cure,-0.0032,0.92684,False
coleman_liau,dear,-0.0852,0.01382,True
coleman_liau,dlfix,-0.0173,0.61864,False
coleman_liau,fitrepair,-0.0032,0.9274,False
coleman_liau,gamma,-0.029,0.40263,False
coleman_liau,iter,-0.0595,0.08577,False
coleman_liau,knod,0.0205,0.5537,False
coleman_liau,liana,0.0435,0.20916,False
coleman_liau,mcrepair,0.0111,0.74898,False
coleman_liau,mulpor,-0.0001,0.99681,False
coleman_liau,rap-gen,0.0453,0.19092,False
coleman_liau,recoder,0.0186,0.59196,False
coleman_liau,repilot,-0.0116,0.73694,False
coleman_liau,rewardrepair,-0.013,0.70824,False
coleman_liau,selfapr,-0.0172,0.61883,False
coleman_liau,t5apr,-0.0017,0.95979,False
coleman_liau,tare,-0.0287,0.40826,False
coleman_liau,tenure,-0.0236,0.49617,False
coleman_liau,thinkrepair,-0.0217,0.53072,False
coleman_liau,transfer,-0.1041,0.0026,True
coleman_liau,num_tools_fixed,-0.0757,0.02869,True
coleman_liau,any_tool_fixed,-0.1098,0.00148,True
smog,alpharepair,-0.031,0.37103,False
smog,arja-e,-0.0369,0.28734,False
smog,chatrepair,-0.1038,0.00267,True
smog,circle,-0.0536,0.12196,False
smog,coconut,-0.0827,0.01682,True
smog,codex,-0.0532,0.12479,False
smog,cure,-0.1262,0.00026,True
smog,dear,-0.0548,0.11351,False
smog,dlfix,-0.0878,0.01118,True
smog,fitrepair,-0.0601,0.08273,False
smog,gamma,0.0711,0.03998,True
smog,iter,-0.1046,0.00247,True
smog,knod,-0.0719,0.03777,True
smog,liana,-0.0849,0.01413,True
smog,mcrepair,-0.0852,0.01381,True
smog,mulpor,-0.0867,0.01218,True
smog,rap-gen,-0.0484,0.16242,False
smog,recoder,-0.0859,0.01302,True
smog,repilot,-0.0401,0.2474,False
smog,rewardrepair,-0.0832,0.01616,True
smog,selfapr,-0.0991,0.00417,True
smog,t5apr,-0.0333,0.33594,False
smog,tare,-0.0644,0.06304,False
smog,tenure,-0.0282,0.41536,False
smog,thinkrepair,-0.0779,0.02444,True
smog,transfer,0.0965,0.00527,True
smog,num_tools_fixed,-0.0562,0.10485,False
smog,any_tool_fixed,-0.013,0.70759,False
