project,bug_id,id,mrr_BRaIn,mrr_FlexFL,mrr_boostnsift,mrr_buglocator,mrr_locus,rank_BRaIn,rank_FlexFL,rank_boostnsift,rank_buglocator,rank_locus,top@1_BRaIn,top@1_FlexFL,top@1_boostnsift,top@1_buglocator,top@1_locus,top@5_BRaIn,top@5_FlexFL,top@5_boostnsift,top@5_buglocator,top@5_locus,description_length,num_causal_markers,semantic_entropy,semantic_coherence,embedding_pos_neg_ratio,embedding_cluster_distance,embedding_cluster_size,stacktrace_depth,exception_user_frames,num_exception_types,num_temporal_markers,num_env_mentions,num_versions,num_OB,num_EB,flesch,fog,lix,kincaid,ari,smog,percent_agreement,cohens_kappa,actionability,clarity,specificity,reproducibility,reasoning_quality,technical_context,ambiguity,repair_readiness,impact_scope,z_actionability,z_clarity,z_specificity,z_reproducibility,z_reasoning_quality,z_technical_context,z_ambiguity,z_repair_readiness,z_root_cause_evidence,z_hidden_reproducibility,z_impact_scope,technical_completeness,quality_composite,quality_std,specificity_repro_gap,spec_reasoning_product,causal_consistency,technical_consistency,num_buggy_files,buggy_vocab_size,report_vocab_size,code_vocab_overlap_count,code_vocab_overlap_ratio,report_code_specificity_ratio,code_vocab_jaccard,jira_num_attachments,project_num_java_files,project_java_bytes,txt_title_word_count,txt_title_avg_sentence_len,txt_title_digit_density,txt_description_line_count,txt_description_avg_sentence_len,txt_description_uniq_word_ratio,has_stacktrace,has_code,has_patch,has_enumeration,has_OB,has_EB,has_S2R,missing_OB,missing_EB,missing_S2R,fg_cat_Dependency,fg_cat_Exception handling,fg_cat_Missing case,fg_cat_Null pointer dereference,fg_cat_Other (Logic),fg_cat_Processing,fg_cat___missing__,fg_cat___other__,cat_Functional Issue,cat___other__,hidden_s2r_present,jira_priority,jira_component,jira_has_patch_attachment,jira_has_test_attachment,jira_attachment_extensions
JxPath,5,JxPath-5,1.0,1.0,0.1428571428571428,0.5,1.0,1.0,1.0,7.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5778519857728134,-0.7576758641159647,0.951967767528598,-0.4033470693535844,0.5775185551070113,0.8586220578380815,0.1845320580379615,1.9261515302995815,-0.2073567129463963,0.6929103112404362,-0.4635308650875505,-0.2192296649910203,0.2135797944893742,-0.7103907736787903,-0.673136533919824,-53.57,9.37,47.85,22.3,42.0,9.4,0.8958333333333334,0.781021897810219,5,5,4,2,3,3,3,2,3,1.5328483487124147,1.5328483487124147,0.8583950752789523,-0.4905114715879725,0.1839418018454899,0.1839418018454899,-0.4905114715879725,-0.4905114715879725,-1.8394180184548976,-1.164964745021435,0.1839418018454899,0.3,0.55,0.1914854215512676,2,12,0.8430637223397576,0.9,1.0,283.0,82.0,27.0,0.0954063604240282,0.3292682926829268,0.0798816568047337,3,206.0,1176364.0,1.4678985692482571,2.069863226271547,0.1687333997343701,0.4109673459637831,-1.0101264337656144,-1.0115885646770642,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,Major,,True,True,"java,txt"
JacksonDatabind,103,JacksonDatabind-103,1.0,1.0,0.0204081632653061,0.0196078431372549,0.0434782608695652,1.0,1.0,49.0,51.0,23.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.4931337377732752,0.1491459417180017,-1.3694311118832023,-0.5654641369494875,-0.2730111944760022,0.4395917544965328,-0.989048839743788,-0.2020454871191189,-0.2073567129463963,1.910973700473624,-0.4635308650875505,-0.2192296649910203,-0.3124943305803233,-0.7103907736787903,-0.673136533919824,-14.86,22.68,76.08,22.0,31.9,20.6,0.7708333333333334,0.552542372881356,3,3,0,2,3,1,4,1,2,1.12089707663561,1.12089707663561,-1.5212174611483278,0.2401922307076307,1.12089707663561,-0.6405126152203486,-0.6405126152203486,-0.6405126152203486,1.12089707663561,-1.5212174611483278,0.2401922307076307,0.6,0.3,0.2581988897471611,-2,0,0.8380414775137319,0.7,16.0,1688.0,53.0,39.0,0.0231042654028436,0.7358490566037735,0.0229142185663924,0,919.0,6376135.0,-0.7977119766339881,-0.70287777031615,-0.6450552541976357,-0.6028194775205034,2.610214228095053,0.4502269380805193,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,,,False,False,
JacksonDatabind,101,JacksonDatabind-101,0.0,1.0,1.0,0.0625,0.5,0.0,1.0,1.0,16.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0914229592342045,1.0559677475519682,-0.621044148493821,-1.1712370836059491,-1.081014456579866,-0.0831674482047164,0.4146459595637947,-0.2020454871191189,-0.2073567129463963,-0.5251530779927517,-0.4635308650875505,-0.2192296649910203,-0.3124943305803233,-0.0777818550633016,0.2959479588785432,40.14,11.03,40.95,11.2,18.0,12.9,0.8125,0.6326530612244897,4,5,3,3,0,3,2,2,2,1.095445115010332,1.7648837964055353,0.4260064336151291,0.4260064336151291,-1.58230961057048,0.4260064336151291,0.4260064336151291,-0.2434322477800739,-1.58230961057048,-0.912870929175277,-0.2434322477800739,0.3,0.4,0.282842712474619,0,0,0.5602871069795918,0.9,1.0,400.0,47.0,20.0,0.05,0.425531914893617,0.0468384074941452,0,919.0,6373942.0,-0.7977119766339881,-0.70287777031615,-0.6450552541976357,-0.4328432436428984,0.7024936472979078,-0.929540352124216,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,,,False,False,
JxPath,7,JxPath-7,0.0,1.0,0.0101010101010101,0.0227272727272727,0.0058823529411764,0.0,1.0,99.0,44.0,170.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7236635206327302,1.0559677475519682,0.5850391106259778,-0.4374353937563838,-0.1064125837329401,1.3912395030003262,0.1845320580379615,-0.2020454871191189,-0.2073567129463963,-0.5251530779927517,2.999988350555444,-0.2192296649910203,0.3450983257567985,0.1330877844751946,2.2341169444752773,35.27,12.94,53.39,13.1,18.4,13.4,0.9375,0.8043478260869565,5,5,4,4,5,3,1,5,4,0.9370425713316364,0.9370425713316364,0.0780868809443029,0.0780868809443029,0.9370425713316364,-0.7808688094430304,0.0780868809443029,0.9370425713316364,-0.7808688094430304,-2.498780190217697,0.0780868809443029,0.8,0.9,0.1154700538379251,0,20,0.9801791372966112,0.9,5.0,77.0,106.0,12.0,0.1558441558441558,0.1132075471698113,0.0701754385964912,1,208.0,1187196.0,0.9450653663523544,1.429999919366694,0.1687333997343701,0.4170379257451262,0.3839872546778625,-0.9888737269108582,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,Major,,True,True,txt
Collections,13,Collections-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.609930523441995,-0.4554019288379759,0.8496763528428889,0.0030010279377699,-2.293019349735661,1.0106535172642348,0.1845320580379615,-0.2020454871191189,-0.2073567129463963,0.6929103112404362,0.4023489388231981,-0.2192296649910203,-0.3124943305803233,1.187435982167676,0.2959479588785432,30.77,11.7,51.9,12.7,17.8,12.9,0.9375,0.8285714285714286,5,5,3,3,5,3,2,5,3,1.179535649239177,1.179535649239177,-0.4423258684646913,-0.4423258684646913,1.179535649239177,-0.4423258684646913,-0.4423258684646913,1.179535649239177,-0.4423258684646913,-2.06418738616856,-0.4423258684646913,0.8,0.8,0.2309401076758503,0,15,0.7275104036538078,0.6,1.0,558.0,102.0,47.0,0.0842293906810035,0.4607843137254901,0.0766721044045677,0,469.0,3752142.0,0.5965098977550859,-0.0630144634112968,0.4796189529218779,0.5323789415906438,0.3741733322161802,-0.6790649680071216,True,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,Major,Core,False,False,
Jsoup,89,Jsoup-89,0.3333333333333333,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.109067901198181,0.7536938122739794,0.522881182970348,0.634695279261818,1.290866087015343,0.6133389582571585,-0.989048839743788,-0.2020454871191189,-0.2073567129463963,-0.5251530779927517,-0.4635308650875505,-0.2192296649910203,-0.3124943305803233,-0.7103907736787903,-0.673136533919824,36.55,8.29,43.9,10.5,21.9,11.5,0.8333333333333334,0.5780219780219783,5,5,3,3,5,3,3,4,3,1.334248769989982,1.334248769989982,-0.2964997266644406,-0.2964997266644406,1.334248769989982,-0.2964997266644406,-1.111873974991652,0.5188745216627707,-0.2964997266644406,-1.9272482233188633,-0.2964997266644406,0.8,0.75,0.1914854215512676,0,15,0.9032408403806662,0.9,1.0,126.0,55.0,21.0,0.1666666666666666,0.3818181818181818,0.13125,0,115.0,1087000.0,-0.7977119766339881,-0.70287777031615,-0.6450552541976357,-0.4631961425496136,-0.3069374214307093,-1.333300483917403,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,,,False,False,
Lang,7,Lang-7,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0069998267962393,-0.1531279935599871,0.2898290889423627,-0.2890680938737278,-1.081014456579866,0.5917530380014574,-0.3447299154714549,-0.2020454871191189,-0.2073567129463963,0.6929103112404362,0.4023489388231981,-0.2192296649910203,-0.0494572680454745,-0.4995211341402941,-0.673136533919824,49.82,9.96,47.69,9.5,15.1,11.2,0.875,0.7,4,5,3,3,4,3,1,4,3,0.6499336836196814,1.6712580435934667,-0.3713906763541039,-0.3713906763541039,0.6499336836196814,-0.3713906763541039,0.6499336836196814,0.6499336836196814,-0.3713906763541039,-2.4140393963016744,-0.3713906763541039,0.8,0.7,0.1154700538379251,0,12,0.8661563871367219,0.9,1.0,267.0,85.0,27.0,0.1011235955056179,0.3176470588235294,0.083076923076923,1,235.0,4339627.0,0.5965098977550859,1.0034243814301251,0.6219827766078924,0.3624027077130389,0.3616936087012047,0.1539295499082755,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,Major,lang.math.*,True,False,patch
Jsoup,62,Jsoup-62,0.1666666666666666,0.0,0.0,0.0208333333333333,0.25,6.0,0.0,0.0,48.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3881494326741351,-0.7576758641159647,-2.43055248003275,1.5775010627430013,0.0619124374841446,-1.0288192644523626,-0.5748438169972881,-0.2020454871191189,-0.2073567129463963,-0.5251530779927517,-0.4635308650875505,-0.2192296649910203,-0.3124943305803233,-0.7103907736787903,-0.673136533919824,13.65,15.25,55.1,15.2,26.9,14.3,0.8958333333333334,0.6428571428571429,5,5,4,4,5,3,1,5,4,0.9370425713316364,0.9370425713316364,0.0780868809443029,0.0780868809443029,0.9370425713316364,-0.7808688094430304,0.0780868809443029,0.9370425713316364,-0.7808688094430304,-2.498780190217697,0.0780868809443029,0.8,0.9,0.1154700538379251,0,20,0.7175469274253998,0.9,1.0,371.0,54.0,21.0,0.0566037735849056,0.3888888888888889,0.0519801980198019,0,88.0,907681.0,-0.7977119766339881,-0.70287777031615,-0.6450552541976357,-0.4814078818936427,-0.1624547789277667,-0.5135979578200064,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,,,False,False,
Jsoup,76,Jsoup-76,0.1428571428571428,0.0,0.0,0.0344827586206896,0.1111111111111111,7.0,0.0,0.0,29.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.074654632725314,0.4514198769959905,-1.5105176935795852,0.2436455300360586,2.4203330125368723,-0.5954850391216749,-0.5748438169972881,-0.2020454871191189,-0.2073567129463963,-0.5251530779927517,-0.4635308650875505,-0.2192296649910203,-0.3124943305803233,0.1330877844751946,3.203201437273645,20.38,13.56,55.46,14.6,27.9,14.4,0.7708333333333334,0.4567901234567902,5,5,4,4,2,3,1,5,3,1.079127485069423,1.079127485069423,0.4543694673976517,0.4543694673976517,-0.7951465679458909,-0.1703885502741196,0.4543694673976517,1.079127485069423,-2.0446626032894337,-1.4199045856176622,-0.1703885502741196,0.3,0.75,0.2516611478423583,0,8,0.7922389258430198,0.9,1.0,381.0,66.0,21.0,0.0551181102362204,0.3181818181818182,0.0492957746478873,0,111.0,1061693.0,-0.7977119766339881,-0.70287777031615,-0.6450552541976357,-0.5117607808003578,-0.4546430881805628,-0.9414505765270488,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,,,False,False,
Compress,17,Compress-17,0.3333333333333333,1.0,1.0,0.5,0.5,3.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0456398835341172,-0.7576758641159647,0.7866618208017443,-0.1801934231956476,1.474022885748566,-0.6062290685450495,-1.1731399609644546,0.3783718812677994,-0.2073567129463963,0.6929103112404362,-0.4635308650875505,-0.2192296649910203,-0.0494572680454745,-0.2886514946017978,-0.673136533919824,8.74,10.0,51.99,15.0,27.2,10.7,0.8958333333333334,0.7916666666666667,5,5,3,2,3,3,4,1,3,1.582079704210945,1.582079704210945,0.3818813079129866,-0.2182178902359924,0.3818813079129866,0.3818813079129866,-0.8183170883849715,-0.8183170883849715,-1.4184162865339505,-1.4184162865339505,0.3818813079129866,0.3,0.45,0.1914854215512676,1,9,0.8100738046618414,0.9,1.0,303.0,77.0,27.0,0.0891089108910891,0.3506493506493506,0.0764872521246459,1,165.0,1312760.0,0.9450653663523544,1.429999919366694,0.8269448110029043,0.3988261864010971,-0.7563515027234393,-0.333681636877002,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,Major,Archivers,False,False,tar
Closure,75,Closure-75,0.0,1.0,0.0092592592592592,0.0163934426229508,0.0140845070422535,0.0,1.0,108.0,61.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0231586669890729,-0.7576758641159647,0.6773779202472741,0.1320464466214662,-0.9226620584791106,-1.1370714448196595,1.5882268573455445,-0.2020454871191189,-0.2073567129463963,0.6929103112404362,-0.4635308650875505,3.1090752489635607,0.4766168570242229,-0.0777818550633016,-0.673136533919824,-28.5,6.13,55.52,18.9,49.6,11.1,0.6666666666666666,0.3333333333333332,4,3,3,3,5,3,4,3,3,0.970142500145332,0.3031695312954162,0.3031695312954162,0.3031695312954162,1.6371154689952476,0.3031695312954162,-1.0307764064044151,0.3031695312954162,-1.697749375254331,-1.697749375254331,0.3031695312954162,0.3,0.7000000000000001,0.2,0,15,0.6008681111481313,0.9,1.0,666.0,145.0,35.0,0.0525525525525525,0.2413793103448276,0.0451030927835051,0,581.0,7624306.0,-0.7977119766339881,-0.70287777031615,-0.6450552541976357,-0.6028194775205034,-0.9942554810346128,1.4462904983191245,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,Medium,,False,False,
Mockito,3,Mockito-3,0.0,0.0,0.0555555555555555,0.0192307692307692,0.0,0.0,0.0,18.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6455067917018882,-0.7576758641159647,-2.430552480033038,4.163331944642799,1.1096681845252594,-0.3339082356598922,-0.989048839743788,-0.2020454871191189,-0.2073567129463963,-0.5251530779927517,-0.4635308650875505,-0.2192296649910203,-0.3124943305803233,-0.9212604132172866,-0.673136533919824,-51.88,22.55,74.99,25.8,45.1,0.0,0.9375,0.6949152542372882,0,0,0,0,1,0,4,0,0,-0.4714045207910317,-0.4714045207910317,-0.4714045207910317,-0.4714045207910317,2.1213203435596424,-0.4714045207910317,2.1213203435596424,-0.4714045207910317,-0.4714045207910317,-0.4714045207910317,-0.4714045207910317,0.0,0.05,0.1,0,0,0.5201672987207322,1.0,1.0,104.0,37.0,4.0,0.0384615384615384,0.1081081081081081,0.0291970802919708,0,931.0,3285806.0,-0.7977119766339881,-0.70287777031615,-0.6450552541976357,-0.6028194775205034,3.079289053255764,0.7768051545521928,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,,,False,False,
Closure,126,Closure-126,0.1,0.3333333333333333,0.1666666666666666,0.2,0.0121951219512195,10.0,3.0,6.0,5.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0231586669890729,-0.7576758641159647,-0.3718377211806946,0.0759251664600067,0.4038501769199036,0.1297640910273867,1.5882268573455445,-0.2020454871191189,-0.2073567129463963,-0.5251530779927517,5.59762776228769,3.1090752489635607,-0.3124943305803233,0.9765663426291796,0.2959479588785432,10.77,8.33,47.9,14.2,35.7,12.3,0.75,0.3698030634573303,5,5,4,4,5,3,1,5,3,0.99124070716193,0.99124070716193,0.1524985703326045,0.1524985703326045,0.99124070716193,-0.6862435664967211,0.1524985703326045,0.99124070716193,-0.6862435664967211,-2.3637278401553723,-0.6862435664967211,0.8,0.9,0.1154700538379251,0,20,0.7085139047870175,0.9,1.0,204.0,51.0,6.0,0.0294117647058823,0.1176470588235294,0.0240963855421686,0,937.0,12460279.0,-0.7977119766339881,-0.70287777031615,-0.6450552541976357,-0.6028194775205034,-0.9942554810346128,1.4462904983191245,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,Medium,,False,False,
Closure,132,Closure-132,0.1,0.0,0.0163934426229508,0.0097087378640776,0.01,10.0,0.0,61.0,103.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0231586669890729,-0.4554019288379759,-0.3376131333756452,-0.0963269328104807,1.1096681845252594,-0.7947493633589727,1.5882268573455445,-0.2020454871191189,-0.2073567129463963,-0.5251530779927517,-0.4635308650875505,-0.2192296649910203,-0.3124943305803233,-0.7103907736787903,-0.673136533919824,-65.58,8.8,48.6,24.9,67.2,13.3,0.875,0.7338262476894639,2,4,4,3,1,1,3,2,0,0.1360827634879543,1.6329931618554518,1.6329931618554518,0.8845379626717033,-0.6123724356957945,-0.6123724356957945,0.1360827634879543,0.1360827634879543,-1.3608276348795434,-0.6123724356957945,-1.3608276348795434,0.1,0.5,0.2581988897471611,1,4,0.9738382488570304,0.8,1.0,573.0,35.0,7.0,0.0122164048865619,0.2,0.0116472545757071,0,933.0,12414434.0,-0.7977119766339881,-0.70287777031615,-0.6450552541976357,-0.6028194775205034,-0.9942554810346128,1.4462904983191245,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,Medium,,False,False,
Closure,61,Closure-61,0.0,0.0,0.0181818181818181,0.125,0.1428571428571428,0.0,0.0,55.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0231586669890729,0.4514198769959905,0.6898219589680276,-0.9051308130803484,-1.546710917989482,-1.361651584967305,1.5882268573455445,-0.2020454871191189,0.0891207790231942,-0.5251530779927517,1.2682287427339467,-0.2192296649910203,-0.3124943305803233,2.030914540321661,0.2959479588785432,38.28,5.76,34.97,9.8,25.1,9.6,0.7708333333333334,0.5319148936170214,5,5,4,4,1,2,2,2,2,1.467264884756061,1.467264884756061,0.8464989719746506,0.8464989719746506,-1.0157987663695809,-0.3950328535881702,0.2257330591932402,-0.3950328535881702,-1.636564679150991,-1.0157987663695809,-0.3950328535881702,0.2,0.55,0.3,0,4,0.7554635594390715,0.9,1.0,682.0,123.0,56.0,0.0821114369501466,0.4552845528455284,0.0747663551401869,0,918.0,11934093.0,-0.7977119766339881,-0.70287777031615,-0.6450552541976357,-0.6028194775205034,-0.9942554810346128,1.4462904983191245,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,Medium,,False,False,
Closure,49,Closure-49,0.0,0.0,0.0181818181818181,0.0344827586206896,0.0049751243781094,0.0,0.0,55.0,29.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0231586669890729,0.4514198769959905,1.0023379355781568,-0.1950070907552237,-1.8496029254103703,-1.154078995697825,1.5882268573455445,-0.2020454871191189,-0.2073567129463963,-0.5251530779927517,-0.4635308650875505,-0.2192296649910203,-0.3124943305803233,-0.0777818550633016,0.2959479588785432,24.24,9.26,47.32,13.2,28.1,11.6,0.8333333333333334,0.627906976744186,5,5,4,4,1,3,1,4,3,1.177621523593293,1.177621523593293,0.5607721540920443,0.5607721540920443,-1.2897759544117016,-0.0560772154092043,0.5607721540920443,0.5607721540920443,-1.9066253239129505,-1.2897759544117016,-0.0560772154092043,0.3,0.65,0.3,0,4,0.7098006947653847,0.4,1.0,251.0,93.0,22.0,0.0876494023904382,0.2365591397849462,0.0683229813664596,0,942.0,12337564.0,-0.7977119766339881,-0.70287777031615,-0.6450552541976357,-0.6028194775205034,-0.9942554810346128,1.4462904983191245,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,Low,,False,False,
Math,12,Math-12,0.0,0.0,0.0909090909090909,0.1428571428571428,0.0833333333333333,0.0,0.0,11.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1987419951370298,-0.7576758641159647,0.8894251039506301,-0.1050291919516529,1.8463416241570776,0.9826951752168884,-0.5748438169972881,-0.2020454871191189,-0.2073567129463963,-0.5251530779927517,-0.4635308650875505,-0.2192296649910203,0.0820612632219498,0.3439574240136908,-0.673136533919824,9.14,12.15,59.23,14.8,22.1,12.9,0.8958333333333334,0.7424892703862661,4,5,2,3,5,2,2,5,4,0.4900980294098033,1.2602520756252087,-1.0502100630210074,-0.280056016805602,1.2602520756252087,-1.0502100630210074,-0.280056016805602,1.2602520756252087,-0.280056016805602,-1.820364109236413,0.4900980294098033,0.7,0.75,0.3,-1,10,0.6636786767098044,0.6,1.0,133.0,78.0,10.0,0.075187969924812,0.1282051282051282,0.0497512437810945,2,1195.0,10769239.0,0.0736766948591831,0.363561074525272,1.2085744575363777,0.3624027077130389,0.2330981968295007,-0.1691606871944367,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,Major,,True,True,"java,patch"
JacksonDatabind,36,JacksonDatabind-36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.2751454931576996,-0.4554019288379759,0.4640038551571573,0.8206172073075018,0.0619124374841446,0.3009749831400873,0.4146459595637947,-0.2020454871191189,-0.2073567129463963,-0.5251530779927517,-0.4635308650875505,-0.2192296649910203,-0.1809757993128989,0.1330877844751946,-0.673136533919824,18.11,11.03,56.73,13.4,20.9,11.9,0.7916666666666666,0.5238095238095237,4,5,3,3,4,2,3,4,3,0.7817359599705715,1.563471919941143,0.0,0.0,0.7817359599705715,-0.7817359599705715,-0.7817359599705715,0.7817359599705715,0.0,-2.345207879911715,0.0,0.7,0.7,0.1154700538379251,0,12,0.7938103518652421,0.6,1.0,246.0,57.0,16.0,0.065040650406504,0.2807017543859649,0.0557491289198606,0,732.0,5160459.0,-0.7977119766339881,-0.70287777031615,-0.6450552541976357,-0.5906783179578173,-0.2013302347877159,-0.3152338788986205,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,,,False,False,
JacksonDatabind,22,JacksonDatabind-22,1.0,0.2,1.0,0.0196078431372549,0.3333333333333333,1.0,5.0,1.0,51.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,-0.582807831712124,0.1491459417180017,-1.2817606569100488,-1.1433170351186352,-1.237791208928377,0.0834329925495268,0.4146459595637947,-0.2020454871191189,-0.2073567129463963,-0.5251530779927517,-0.4635308650875505,-0.2192296649910203,-0.1809757993128989,-0.9212604132172866,-0.673136533919824,-13.77,17.35,62.23,19.5,26.1,17.4,0.8125,0.4599999999999999,1,1,0,0,1,0,4,0,0,1.3228756555322954,1.3228756555322954,-0.7559289460184545,-0.7559289460184545,1.3228756555322954,-0.7559289460184545,1.3228756555322954,-0.7559289460184545,-0.7559289460184545,-0.7559289460184545,-0.7559289460184545,0.0,0.05,0.1,0,0,0.804378381030951,1.0,2.0,683.0,40.0,23.0,0.0336749633967789,0.575,0.0328571428571428,0,712.0,4894825.0,-0.7977119766339881,-0.70287777031615,-0.6450552541976357,-0.5967488977391603,0.6944138895439433,0.0282833465905541,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,,,False,False,
Chart,12,Chart-12,0.25,0.3333333333333333,0.5,1.0,0.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-0.9356717460731224,-0.1531279935599871,-2.430552480032346,1.4657073140452177,0.4038501769199036,2.50750089336117,-1.5873449837109543,-0.2020454871191189,-0.2073567129463963,-0.5251530779927517,-0.4635308650875505,-0.2192296649910203,-0.3124943305803233,-0.9212604132172866,0.2959479588785432,60.99,15.24,56.63,11.5,16.1,0.0,0.7083333333333334,0.4314720812182742,4,5,1,3,1,2,4,4,2,1.177621523593293,1.7944708930945417,-0.672926584910453,0.5607721540920443,-0.672926584910453,-0.0560772154092043,-0.672926584910453,1.177621523593293,-1.2897759544117016,-1.2897759544117016,-0.0560772154092043,0.2,0.45,0.3,-2,1,0.913366901441589,0.6,,,,,,,,0,,,-0.4491565080367196,-0.2763022323795812,2.929802047003675,-0.6028194775205034,2.116451254241675,0.8081872800412679,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,,,False,False,
JacksonDatabind,23,JacksonDatabind-23,0.0,0.0,0.0026881720430107,0.0181818181818181,0.0043668122270742,0.0,0.0,372.0,55.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5500002363686427,-0.4554019288379759,-0.1695175528127272,-0.9537128690448856,-0.9226620584791106,0.1306997312627301,0.4146459595637947,-0.2020454871191189,-0.2073567129463963,-0.5251530779927517,-0.4635308650875505,-0.2192296649910203,0.0820612632219498,-0.9212604132172866,-0.673136533919824,8.84,13.25,64.56,14.9,25.7,13.6,0.9375,0.6949152542372882,0,0,0,0,0,0,4,0,0,-0.3162277660168379,-0.3162277660168379,-0.3162277660168379,-0.3162277660168379,-0.3162277660168379,-0.3162277660168379,3.1622776601683795,-0.3162277660168379,-0.3162277660168379,-0.3162277660168379,-0.3162277660168379,0.0,0.0,0.0,0,0,0.976804306196477,1.0,1.0,110.0,50.0,8.0,0.0727272727272727,0.16,0.0526315789473684,0,713.0,4910219.0,-0.7977119766339881,-0.70287777031615,-0.6450552541976357,-0.5967488977391603,-0.0725645965083055,0.5237316285198136,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,,,False,False,
