project,bug_id,score_FlexFL,success_FlexFL,score_BRaIn,success_BRaIn,score_bluir,success_bluir,score_buglocator,success_buglocator,score_locus,success_locus,score_any,y_any
Jsoup,12,-0.8075189412478859,0,-0.06983020417460956,1,-0.9231470398506947,1,-0.5349071498979071,1,-0.29970628548383677,1,-1.9504364832237353,1
Cli,1,0.16062363404606492,1,0.7515425824858669,1,0.9069129599150398,0,0.9792150198811034,1,-0.1308698401753943,1,2.7555642827653792,1
Math,8,2.2129938794592765,0,0.8974448759334105,1,1.4287711101251075,1,0.4973917963885026,1,1.3954805528223413,1,1.7496247601731352,1
JxPath,10,1.6718549162422862,0,2.32141108514045,0,1.8409688991567832,0,2.1043238678980507,0,1.255618239498239,0,3.8183350227502304,0
Mockito,13,-2.587800939205809,0,-1.5863855309411252,0,-0.47277518172746014,0,-0.7176981385024195,0,-0.7372234528309887,0,-4.221048233149326,0
JacksonDatabind,102,0.429936900309743,1,0.4960480267299348,0,-0.4253930726140855,1,-0.549001106301203,0,-0.08141953436250747,1,0.7495897945325923,1
Collections,10,0.2883909042564028,0,0.2975079228604168,0,1.2354913215736565,1,0.8105698978650641,0,0.8824682238325899,1,2.224891756991004,1
JxPath,4,0.35601051109045084,0,-0.10956330644266338,1,-0.028933387464456145,1,0.3764581628450887,1,0.048096238673437576,1,-0.23817995802042227,1
Jsoup,3,-0.7603902851347917,1,-0.7394020837670572,1,-0.4217772002814842,0,-0.5334439392721448,1,0.22208856689704173,1,-0.6390108219908698,1
Lang,4,1.5923728839584903,1,2.4330614455464987,0,2.2166152197496944,1,2.2077192183418934,0,1.002074530969695,1,5.051479300587377,1
Jsoup,49,0.7585389173092847,0,1.6091420574537831,1,-0.019792522059330797,0,1.0021620258334267,1,0.0589686358084039,1,2.0677639189525974,1
Jsoup,75,0.35056371061994535,1,1.848994739175809,0,0.30941404551659074,1,1.0268409517406991,0,0.1156636636006999,1,1.6365437143954213,1
Jsoup,61,-0.38178461758121973,0,0.6650294990216548,0,-0.6355508613627859,0,0.5849999216436343,1,-0.645282928647238,0,0.8535437698742541,1
Compress,14,0.005470163691198793,0,1.5889246224447096,1,1.3399774218771607,0,1.3621650865165869,1,0.164105913828937,0,1.8374196787428023,1
Compress,28,-0.7875464260984191,1,0.20520889246535756,1,0.4030903234624339,1,0.6145957368400838,1,-0.4506459551307996,1,1.579840407859853,1
Closure,89,-0.007847309659681579,0,-0.3390007380597495,0,-0.6136478516452951,0,-0.9164607904239954,0,-0.3795662328702157,0,-1.8159656883239441,0
Closure,62,-1.022850483037947,0,-2.3228084767741892,0,-1.584368390193434,0,-2.037599119326158,0,-0.9251431830188064,0,-5.54467964179853,0
Math,39,0.9549269269184408,0,0.06958490986849311,1,1.112117070688444,0,0.20050397288505456,0,0.6824676521334211,0,3.590757722767284,1
Lang,59,1.8600729118472332,1,2.0521172855595995,1,2.2955457490698934,1,2.364711212241452,1,1.4612899566588002,0,4.926281288556446,1
Closure,131,-0.6130008787715037,0,-2.3833504811060298,0,-1.9298257068375941,0,-2.0943538716770895,0,-1.1124846115274964,0,-6.058474431904282,0
Closure,125,-1.9269125882532723,0,-3.4749582009740356,0,-2.187688718112046,0,-3.298653517479652,0,-1.468093084862298,1,-6.173647595422035,1
Closure,76,-0.198768673273627,0,-0.3664807678594214,0,-0.3645723992511073,0,-0.9744798753751092,0,-0.29744800298176477,0,-2.518307129478987,0
Lang,65,-0.38907738172915546,0,0.28237895705767224,1,0.8110809396595211,0,0.3646553041963802,1,0.03153223410348144,0,2.236761351490292,1
Closure,119,-1.3466613517333197,0,-2.1833349439528242,0,-1.429252029032216,0,-2.32153546525065,0,-0.6836806388220684,0,-4.279225203261291,0
Math,11,-0.8434052289535839,1,-1.6988849517306246,1,-0.8520999082447135,1,-1.1818845768758952,1,0.14894954406944258,0,-3.4174875047968243,1
JacksonDatabind,21,-0.06803750886990773,0,-0.7840006288090392,0,-0.8129873491793619,0,-0.5844568165666363,0,-0.15699314801613046,0,-1.7274810842651747,0
JacksonDatabind,35,-1.3017502999264692,0,-1.911183211056449,0,-1.2000146020845635,0,-0.9595650369212645,0,-1.3341228244498535,0,-3.9388692790544018,0
Chart,11,1.2998906375549926,1,0.4890115616854576,1,1.5411104405343754,1,-0.0036330570535307795,1,0.5963697344681659,0,3.6162751928356847,1
JacksonDatabind,34,-1.3082680187342812,0,-1.4301374477141864,0,-1.0527423877924684,0,-1.9117465012035726,0,-0.8569700673274198,0,-2.344486253969321,0
JacksonDatabind,20,-1.815121787476129,0,-1.5462649588191426,0,-1.4148084276167152,0,-1.4899779996682203,0,-0.6738188896060919,0,-2.31620809692232,0
Chart,5,1.3232343751278615,1,1.472846258127584,1,0.828920405615151,0,0.8336201196300196,1,0.7278407226972512,1,3.14654028445231,1
Closure,118,-1.4864680903002905,0,-2.9313748020125567,0,-1.8955320951611991,0,-3.0303224905175576,0,-0.873063804242574,0,-4.301157207048391,0
Math,10,0.04811127634590119,0,-1.6404012890150186,1,-0.055694554089640504,1,-1.292825448256267,0,-0.15032061010547343,0,0.17333301099905218,1
Lang,64,0.8532968708261598,1,0.8133718649685053,0,1.114193248374752,1,0.8494878874633204,1,0.6013317554702592,0,1.7541910729804415,1
Closure,124,-0.11955040847299314,0,-2.3348642098009504,0,-1.63370318515252,0,-1.8776935061383688,0,-0.9557065092212396,0,-5.352120912238665,0
Mockito,1,-2.2300136217559983,0,-3.0016945707661398,0,-1.8695343834276283,0,-2.253043969451227,0,-0.7995628732473845,1,-3.4411271479328596,1
Closure,77,-0.25050692231715127,0,-1.7278562195083047,1,-1.3775187012774124,0,-1.2217304102930715,0,-0.943371569979103,0,-5.599336375780629,1
Math,38,0.6619027144249567,1,0.5743537902883931,1,1.0710761462056473,0,0.5625990066399233,1,0.44467532037198443,0,3.091732960145778,1
Closure,130,-0.9623652076184714,0,-2.100068867550052,0,-1.508312525384547,0,-2.0513171326463886,0,-0.7691424754559796,0,-5.031673760697026,0
Lang,58,1.2597700622933732,1,1.8727798166956193,0,1.881157273842601,1,1.6883497132289496,1,1.0218700868901252,0,3.1495923262127508,1
Closure,88,-2.5364610026184793,0,-2.9422376041515985,0,-2.8565242845214223,0,-2.9888341720005682,0,-1.7872862401759888,0,-6.640075116941665,0
Compress,29,0.13446972994150916,1,0.5096224580943586,1,1.274281914076699,1,0.18138777883665735,1,0.7386962933582403,1,3.433603749962032,1
Compress,15,1.5337973592800787,0,2.502919612422469,1,2.437380159271332,1,2.085863150848052,1,1.775699809322764,1,4.611617416637865,1
Jsoup,60,0.28422398887340317,1,0.6705955557864194,0,-0.506082176079093,0,0.6953382838207063,0,-0.7501463193260168,0,-1.9939651930050601,1
Jsoup,74,-1.3080344180279913,0,-0.473152097499244,0,-0.967777602329744,0,-0.5404569513950019,0,-0.5542990022192241,0,-0.48479302306228056,0
Jsoup,48,1.1848627516072234,1,2.5796939320871517,1,0.5764986605393918,0,1.4333435477786771,1,0.4612188084111461,1,4.064877480976968,1
Lang,5,1.2508189084094965,1,1.6155690954851576,1,1.7179913118240808,0,1.8050535572271673,1,0.8644072709804729,1,3.486695257508358,1
Jsoup,2,0.046346670259468696,1,0.05486706481200545,1,-0.9445768913626494,1,0.28228945400361355,0,-0.22233419587019576,0,-0.9907942181551627,1
Collections,11,2.1023355910004935,0,1.739342846109996,0,1.8664653689583814,1,1.7876552438460052,1,1.5456488353130797,1,4.006867095779226,1
JxPath,5,-0.11795889417706053,1,0.20146402910622746,1,0.47023637737918655,1,0.33184851451258257,1,-0.38552426940146856,1,1.21680437239897,1
JacksonDatabind,103,-0.32504782692822165,0,-1.0196413882971123,1,-0.7805767512656225,1,-1.501180009267413,1,0.21001338607063255,1,0.6980856662524363,1
JacksonDatabind,101,-1.037232817831769,1,-1.6046239118569663,0,-1.6425364998063923,0,-1.4070038417570576,0,-0.6150497798724824,1,-1.1973300354115926,1
JxPath,7,1.7610611085225418,0,2.31414932687556,0,2.2121737117771763,0,2.2658797967593096,0,0.9907590989761479,0,4.209366013706901,0
Collections,13,2.07997857009774,0,2.141499502577681,0,1.59374634029074,1,2.150705323919205,1,1.1387897737704689,1,4.228253850573423,1
Jsoup,89,1.1014658015471839,1,2.0125562787885576,1,0.39876146925972705,1,1.2919526506559538,1,0.5323204557067157,1,3.263580402006315,1
Lang,7,1.5739020488549942,1,1.7309030782891754,1,1.7683921689735882,0,1.3950582520452026,1,0.7926288348497108,1,3.7259359301849533,1
Jsoup,62,0.1212018293372141,0,1.3784015162317276,0,0.4667844508880293,0,0.8765641875704578,0,0.3207270917866035,0,0.6274216717627501,0
Jsoup,76,-1.1642495084846693,0,-0.0696382102266947,0,-0.5497879873674554,1,-0.14934329936706703,0,-0.5709988045322377,0,-0.902466254470163,1
Compress,17,-0.09625687081691085,1,0.867698274474976,1,1.217668907436658,0,0.5069505144211659,1,-0.07273528902267405,1,2.276606863301123,1
Closure,75,-0.7228137926355737,0,-0.9524545199998197,0,-0.9761041217913731,0,-1.074845998214584,0,-0.12343555963467875,0,-3.3043708654511534,0
Mockito,3,-2.2099623682526537,0,-2.3744210912018273,0,-1.8695599500868336,0,-2.0813622211903136,0,-0.6443574565403479,0,-4.117067871399029,0
Closure,126,0.40255181000942414,0,-0.5540791541134518,0,-0.9662484242458207,0,-0.9553447345629213,1,0.27027746562581684,0,-3.077239234884609,1
Closure,132,-1.2952735617731457,0,-3.3583924766101414,1,-2.4851748775976845,0,-2.799865505986331,0,-1.286793835061365,0,-7.466782071766452,1
Closure,61,-0.6555965147876378,0,-2.48482209655798,1,-1.9666667082297895,1,-2.0369923001725416,0,-0.7445564603427949,0,-3.509541820574294,1
Closure,49,-1.6834433086578284,0,-2.6797802169063973,0,-1.8470442148519755,0,-2.3886129191507854,0,-0.9095377886039757,0,-3.994803684718899,0
Math,12,1.5699456021850957,0,0.7367471072795454,0,1.4492847488860277,0,0.6815925156371653,0,1.589836547220009,0,1.79460006750388,0
JacksonDatabind,36,0.7375416270299907,0,0.16901591182168127,1,-0.4556606343477617,0,-0.01709041261478828,1,0.30614473520968316,1,0.3683497272793579,1
JacksonDatabind,22,-0.37743693334105194,0,-1.929057588038141,0,-1.0770474204324534,1,-1.2662339586782936,0,-0.07598531426536771,1,-1.9928070286341522,1
Chart,12,0.31246798081775434,1,-0.6156413267488531,0,0.37017694183105704,0,-1.2736102343953453,1,0.12203923332139754,0,3.9340725434160926,1
JacksonDatabind,23,-0.2858064898113995,0,-1.3385252248224553,0,-1.2111740829492224,0,-0.6218257493379633,0,-0.10523856647212726,0,-4.20537953144533,0
JacksonDatabind,37,-2.0853536774365953,0,-0.3512015314691562,0,-1.756597743311168,0,-0.9097306033216033,0,-1.5336306022956967,0,-3.297374511904151,0
Math,13,-0.8079020288946117,0,-1.0758560712356962,1,0.2760582953417974,0,-1.6530375009498823,0,-0.21068910155734272,0,1.345679245584875,1
Closure,48,-1.5051155494231805,0,-2.9322396073224595,0,-1.5204447113132877,0,-2.5497456271800876,1,-0.8506382605441933,0,-4.642884751904535,1
Closure,133,-1.4361908442110025,0,-3.269566364932656,0,-2.137630385443603,1,-2.9654412524878406,1,-0.8628073354323372,1,-5.2573585875320346,1
Closure,60,0.28810477674747204,0,-2.3005134066163166,0,-1.2426069432603508,0,-1.561405942922125,0,-0.31491845336070823,0,-4.625259791102738,0
Closure,74,-0.6754327767995222,0,-2.125912695421978,0,-1.600607367671824,0,-1.5336736422338488,0,-0.802294599119386,0,-4.961922685268767,0
Closure,127,-1.001696857623475,0,-2.0878584065475296,0,-1.5247395380894384,0,-2.1573082109432935,0,-0.9469958302618303,0,-4.141990985024828,0
Mockito,2,-1.1430347501399625,0,-1.6453084149817205,0,-1.7250391091738837,0,-1.8371955114572855,0,-1.2302638204738956,0,-3.4391088688612106,0
Compress,16,0.4407706105581116,0,1.1881629503190834,1,1.4138521865008165,1,1.1334123905913815,0,0.5274704734026208,1,3.2798420180062258,1
Jsoup,77,-1.5963592559365372,0,-0.6211385585941601,0,-1.3585299117146923,0,-0.9681227913366878,0,-1.1317942476816616,1,-0.7891595266387024,1
Jsoup,63,-0.817294792570229,0,-0.09251025484031905,1,-0.9363188306189362,1,-0.7293657446053439,1,-0.4494697326089563,1,-0.9633183571279136,1
Lang,6,0.9421207081243109,1,1.9161265528026128,1,1.780010684241918,0,1.6775819863069137,1,0.7434564453464463,1,2.3267827779294636,1
Jsoup,88,-0.8089367623766566,0,0.16576538143146227,0,-0.8413806951308404,0,-0.26921057023106143,1,-0.7430279320285664,1,-1.4354556754674634,1
Jsoup,1,-1.3343956076375554,0,-0.5290322653267504,1,-0.8619106172080966,0,-0.5925487917028256,1,-0.5782103843885049,0,-1.5610346646899957,1
JxPath,6,0.6354987607917878,0,0.9783309607610295,0,1.5172716832046234,0,1.207229156351508,0,0.9813384702225144,0,2.4862140575223126,0
Collections,12,0.18643108583468582,0,-0.08161144301937563,0,-0.1043285592686368,1,0.13928062245079248,1,-0.3654621354721208,1,0.13784048622033665,1
JacksonDatabind,100,1.1092005116056252,1,0.5928485075627271,1,-0.18316417540654856,1,0.013191288407462393,1,0.7249925191708285,1,0.5051547449842205,1
Gson,18,-0.6917016947206142,0,-0.41722410655529873,0,-0.9127392790987042,0,-0.6556521573416233,0,-0.8414206684472901,0,-1.2890587170083259,0
Collections,16,0.20301635148354982,0,-0.04199035096089271,0,0.28051559221504746,1,0.5851860267933641,1,-0.10338448406612775,1,0.0758086421339155,1
JxPath,2,0.7600792659625863,1,2.3483173903964527,0,1.8131630506952385,0,2.1036583786943535,0,0.5806085530991903,0,3.5179116980621523,1
JacksonDatabind,110,0.3608319408925518,0,0.32532302603176927,0,-0.9244763361226522,1,-0.14555245524525126,1,0.019603296732120398,0,-0.2062833187778084,1
JacksonDatabind,104,1.1560351987935618,1,1.495376375160646,1,0.045801572198981774,0,0.9423019271660698,1,0.4889729500310715,1,3.08761608815979,1
Jsoup,5,-0.28090361997597785,1,0.599074230724112,1,-0.5177842033701994,0,0.3177422326262568,1,-0.262040495101205,1,0.7557903106861287,1
Jsoup,67,-0.5700590137343265,1,-0.02963769569517425,0,-0.6723501739305919,0,-0.22447410769812903,0,-0.24204944060105607,1,0.18199798938392153,1
Jsoup,73,1.0270136571298776,0,0.3307751562836557,0,0.05573922382675123,0,0.6183631834863588,1,0.49713830397564024,1,-0.8577936316050985,1
Compress,12,-0.04471502071084284,1,1.9734889755214329,1,1.0120293237392444,1,1.7763188418415201,1,0.5745125780821563,1,0.8758671327287744,1
Math,17,0.45225576438368276,1,-0.7232159524453023,1,0.4121457012397289,1,-0.5065875786501404,0,0.4593234898773895,0,0.26699145015269465,1
Closure,58,-1.0259349461313216,0,-2.7974240815606977,0,-1.8989737558056021,0,-1.9137528992987154,0,-0.7704453803784991,0,-6.813485810204231,0
Lang,63,0.217072775548585,1,0.6725525875245436,1,0.2050016199867393,1,0.7061135683952646,0,-0.2966349001134758,0,1.7031857671864619,1
Closure,123,-1.0230710454005878,0,-2.498839354802821,0,-2.1644390342770605,0,-2.582057385250034,0,-0.7659956114811258,0,-5.433301883534849,0
Mockito,6,0.0015552153852572935,0,-0.49531193303263094,0,-1.1849729675724066,1,-0.8646653702284318,1,-0.5316193723731201,1,-2.0079160769022124,1
Closure,70,-0.9164887303733786,0,-1.6217527315905127,1,-1.6652021991219463,0,-1.6729680484063658,0,-1.1120006756016336,0,-5.212909114057855,1
Closure,64,-0.907706232345643,0,-2.0315361128519607,1,-1.493211832371059,1,-1.699868784045495,0,-0.9570891849262283,1,-5.2128007302023835,1
Closure,137,-1.214973543415941,0,-2.221940078586641,1,-1.8862332358386107,0,-1.7668552445776482,0,-1.165451855960704,0,-6.166926514851713,1
Chart,2,-0.024387461459272265,1,-1.3367508679882412,0,-0.30107442568260495,1,-1.1820815858241542,1,-0.19402530737073304,0,-0.3397111357258888,1
Collections,9,0.17289074039923902,0,-0.126611014840898,0,-0.12927889298876308,1,0.4298437122750352,1,-0.34842137388743577,1,-0.0770625113540501,1
Chart,16,1.339163483441482,1,0.6163418375924694,1,1.2910632128821238,1,0.046901096220301045,1,0.20775036753893808,1,3.0344242297800132,1
JacksonDatabind,33,-0.926113276732406,0,-1.1473883874927,0,-1.3474772188973443,0,-1.1435044666892582,0,-0.9427974613374133,0,-1.4204832542996892,0
JacksonDatabind,27,-1.4409700773135838,0,-1.6578054599087764,1,-1.457913833022813,1,-1.3978854270392294,1,-0.9962384795041033,0,-2.3851363933120187,1
JacksonDatabind,26,0.12664989173813662,0,0.20023988780241295,0,-0.2942225261837368,0,-0.47504503841027257,0,0.4017468024309356,0,0.8865607014441481,0
JacksonDatabind,32,-0.29210777235673774,0,0.3641585927980114,1,-0.6112433571527373,0,-0.33359385213723264,1,-0.4113200051592024,1,-0.5200173745377064,1
Collections,8,1.5121286629374722,0,2.3413336392696142,0,1.8486433225294236,1,1.861508394265016,1,0.9808167166723621,1,4.41879490142757,1
Chart,17,0.4898876698903575,0,-0.41248416616116357,1,0.37821473319184273,1,-0.7116499909170713,1,-0.1361093496819185,1,1.9977119086403428,1
Closure,65,-0.2082398125711786,0,-0.7167040140784632,1,-0.5528107418676036,1,-1.3036021492888834,1,-0.20931630312675134,1,-2.8168845239481857,1
Closure,136,0.42417811277114625,0,-0.00851691798615032,0,-0.24060741415849982,0,-0.29355533043123255,0,0.0639214911301936,0,0.7057916026245353,0
Mockito,7,0.9280504378307749,0,1.145009518492565,1,-0.009945702117967633,1,0.1536203323350629,1,0.5651763759131562,1,1.6106899351912753,1
Closure,122,-0.010688762851816427,0,-2.172828400310994,1,-1.7190845373002899,1,-1.8326283767761844,1,-0.8040482939836179,1,-4.300092011259859,1
Closure,71,-1.5753059248262764,0,-2.423627097256636,0,-1.7994910458192916,0,-2.100932656426863,0,-1.0256197736475607,0,-4.456226817946879,0
Closure,59,-0.933425413029453,0,-2.770727017911282,1,-1.9420608499921512,0,-2.3123468829774168,0,-1.264925953657808,1,-7.23734536040242,1
Lang,62,1.2446969719003023,0,1.7496001038013205,1,3.5537472604908102,1,1.7727204830362564,0,1.3605660914150024,0,4.955120600129067,1
Math,16,1.1457921273477587,1,0.9186094764496773,1,1.565773042977292,1,0.6664716944702798,0,1.0171914879276516,0,2.411555954295488,1
Compress,13,-0.20640618235106437,0,0.4636110752233389,1,0.741634489558693,0,0.7692098022831086,0,-0.07415765066493568,0,2.9375431184454666,1
Jsoup,72,-0.28862195500403953,0,0.2447125659053568,0,-0.7202868465950361,0,0.057362002318140884,0,-0.5789063065770242,0,-3.4215288101092955,0
Jsoup,66,-1.3155252340029342,1,-0.19156057529567785,1,-0.9502375782979287,1,-0.48635349821912044,1,-0.9286113942343912,1,-0.6218227203625767,1
Jsoup,4,0.2910300278299867,0,1.1157629171803394,1,-0.17180850438692136,1,0.4331201555194364,0,-0.2669938332824222,1,-0.1351386341854693,1
Lang,3,1.1662375926706097,1,1.0762961206575736,1,1.963357869374762,1,0.8998853168634284,1,1.3796454282381638,1,4.742110918917088,1
JacksonDatabind,105,-0.21664397951936987,0,-0.2562280407623994,0,-0.6437787694268166,0,-0.4927853883564658,0,-0.1346370285918073,0,-2.176623375122848,0
JacksonDatabind,111,0.1577312101796589,1,0.8314198736222608,0,-0.3512725455394825,0,0.1087059763051074,0,0.005985374080181209,0,0.38526793351789673,1
Collections,17,1.2389789139545295,0,1.888903218228226,0,2.0353250915217838,0,1.7084771756244659,0,1.8429483647440048,0,2.9639360579270364,0
JxPath,3,1.6178562293424352,1,3.1174373791666614,1,2.138573827722086,0,3.1141428157806437,0,1.0098761921571702,1,4.733293965574141,1
JxPath,1,0.22658963661093984,0,0.5936613968705661,1,1.1423818834622799,1,0.9346162115090161,1,0.13563805368431786,1,1.7688561716629863,1
Collections,15,-0.31561891505662515,0,-0.3857974615267937,0,0.2982200308840097,1,0.12180152929037469,1,-0.4038048151053483,1,0.8404265285004738,1
JacksonDatabind,107,-1.9662499592476896,0,-2.0350821452493966,0,-1.988475016135278,0,-2.1924674771174204,0,-1.3884343172255296,1,-4.204612842010719,1
Time,9,-0.11468908320470479,0,-1.0035212526174482,1,-0.7207636537789832,1,-1.158588298577648,0,-0.16343409929756655,0,0.056008928093458504,1
Lang,1,2.335766390427832,1,2.5977049471263043,1,2.421919003936876,1,2.504545083450622,1,1.5314690304889227,1,4.76461148092761,1
Jsoup,6,-1.6902509183572192,1,-0.27073053361590854,0,-1.0544733209030974,0,-0.8858238150703226,0,-1.0266099686052192,0,-1.0682460634876023,1
Jsoup,70,-1.2366230395692344,0,-0.5847694956818552,1,-0.7664791663415419,0,-0.8010376367445622,0,-0.6221664528992066,1,-1.0283529621374055,1
Jsoup,64,0.12044584274277398,0,1.8672284010622922,1,0.5132935424515774,1,1.1030405348947494,0,0.19450798970998065,1,1.0242786637695005,1
Jsoup,58,0.6344253524119081,1,2.1493028104831846,1,0.49369700782013687,1,1.3936089597091157,1,0.34207426188276213,1,1.8300628096980887,1
Closure,98,-1.7538083092580459,0,-2.0862317371164782,0,-1.4698488306079,0,-1.9837296588626137,0,-1.0453425493317412,0,-4.997117349222668,0
Compress,39,-1.9057896857028083,0,-0.15456463023037167,0,-0.05831796283945885,0,0.07614241636680572,0,-0.8099391472697421,0,-1.3781695835146102,0
Compress,11,0.8006680566571742,1,2.0566085436866257,1,2.7066687429737146,0,1.9065145025912216,1,1.2197429410612384,1,4.768336467793615,1
Codec,8,1.7366847048417529,1,2.6860539087918913,1,2.131662561862793,1,2.4202964034710086,1,0.8876978207421508,1,4.912266214813693,1
Closure,108,-0.5051311471406597,0,-2.7768747553843878,1,-1.8187595828906373,1,-2.59784599744718,1,-0.7361571024732656,1,-3.9640010803476966,1
Lang,60,-0.396046969573352,1,0.1552726901984654,1,0.8421683559499796,0,0.750895392700804,1,0.3545620457768505,0,1.7842123529861973,1
Math,14,0.6888497719292406,0,-0.14987490197946654,0,0.9014519845355824,0,-0.2014211493827111,0,0.9290485137042984,0,1.3669974650151255,0
Closure,134,-0.9864710575815495,0,-1.8253414776237256,0,-1.3767138011520978,0,-1.9095457244142116,1,-0.9498449698507094,0,-1.5906515202580196,1
Closure,67,-1.5362181892068345,0,-2.187959247907931,0,-1.7562139064522888,0,-1.9337217692809656,0,-0.858487965976773,0,-3.747488536436044,0
Math,28,0.6205107652726822,1,-0.20525900202982691,1,0.9849060728616461,1,0.27455218287742117,1,0.5484591614841544,0,1.6068045798285089,1
Closure,73,-0.6958166785683926,0,-1.797890379501747,1,-1.4608120297465106,0,-1.3557320295292776,0,-0.9762352267168309,1,-5.360330662628562,1
Closure,120,0.09575538114400459,0,-1.0619919609315618,0,-0.834527145188831,0,-1.036550711373998,0,0.2966578691464852,0,-2.8421286582987006,0
Mockito,5,0.2757632019922462,0,1.2503362625504457,0,-0.2678111272800507,0,0.43104248628141345,0,-0.33497735000795287,0,0.6743749176019816,0
Chart,1,1.0484078241348351,0,0.7906329164933671,1,0.5073277810027784,1,0.07155218975250442,0,0.17624911913867813,1,2.543113152004708,1
JacksonDatabind,18,-0.22244199906916703,0,-0.45204919374685426,0,-0.2799788201834581,0,-0.6232957009495569,1,0.20673946171845692,1,0.989445262362966,1
JacksonDatabind,24,-0.3632546504353321,0,1.019584681862212,0,-0.5821841610215036,1,-0.05102893154939373,0,-0.26163981882606896,0,-0.1372436371184637,1
JacksonCore,8,-0.34509686224548236,1,-0.37382981628162315,1,-1.133641117172726,1,-0.4603724496539543,1,-0.8205915373033068,1,-0.3750610024539194,1
JacksonDatabind,30,-0.8642420438442373,1,-0.972229510621693,1,-1.4508682873177388,1,-0.7767373289749289,1,-0.768459937296686,0,-0.9097744090172061,1
JacksonDatabind,31,-1.66721965694083,0,-2.2032307050600073,0,-1.1291386816537972,0,-1.1199050624277118,0,-0.5634927140116479,0,-1.9273847817280434,0
JacksonCore,9,-1.1821398766622506,0,-0.7860463866241161,1,-1.118759361779166,1,-0.7708841517910957,1,-0.8315893602091731,1,-0.31842884767828594,1
JacksonDatabind,25,-1.6904870315366463,0,-1.41857494240431,1,-1.7782863313947581,0,-1.5339243215094236,1,-1.4014044558883003,1,-3.9295969115163394,1
JacksonDatabind,19,-0.5115027362821061,0,-1.4521244949382501,0,-0.6173958502386617,1,-1.0209366213294904,1,-0.26963662518629644,0,-2.4955407956365865,1
Closure,72,-1.1757035043562019,0,-1.7535763926806522,0,-1.7962907083871407,0,-2.2009604585341633,0,-0.9772253324156536,1,-3.9137170145681592,1
Math,29,1.3600228144280626,1,1.0119242932621029,1,1.144010135649504,0,0.8585579379358036,1,1.1910022456604672,0,3.3113452943999837,1
Lang,49,0.3574971976101429,1,0.11226947185229302,1,0.5053863123916273,1,0.5225310733709864,1,0.1658693740561221,0,1.6474738037960046,1
Mockito,4,-1.1175419466219458,0,-1.5275600814514558,1,-1.385424627773204,0,-1.9306849031158004,0,-1.0011351279938538,0,-1.935475103824956,1
Closure,121,-0.526020259096977,0,-2.033312804096409,0,-1.2726881633572473,0,-1.8418411860254562,0,-0.28268026800355817,0,-4.52626450428574,0
Closure,135,-1.0842381551537434,0,-1.9763584966069123,0,-1.5234837941288126,0,-1.8768916030819354,0,-1.1454192927908722,0,-3.136821088106024,0
Closure,66,-0.5189677779440028,0,-1.9464133846109728,0,-1.49369728057461,0,-1.7440961920184026,0,-0.9119764803933995,0,-4.219176158919614,0
Math,15,1.7131217810771395,1,1.0051823677590839,1,1.4699409708947018,1,0.7463166435090446,0,1.0719992671874965,0,2.8043747653148605,1
Lang,61,0.07300848991087885,1,1.1402544134557302,1,-0.1904824339155249,1,1.7521239476229413,1,-0.12644526731607744,0,-0.07802930686999868,1
Closure,109,-0.6614550869911406,0,-3.08901294805983,0,-2.13908758096153,1,-2.519417623470523,0,-0.9467464228591221,0,-5.181832700227154,1
Codec,9,0.38143802331345383,1,0.952649115265607,1,1.350672822113145,0,0.7715267455193274,1,0.5006865022119217,1,2.432081767825146,1
Compress,10,0.8796027899446461,1,2.629069899433086,1,1.8364386061737963,0,1.9941847006945028,1,0.6350966078130907,1,4.342671007075148,1
Compress,38,1.5695983291536881,1,2.372454830701361,1,1.9059285492900901,1,2.0522713577195795,1,1.0760535013752688,1,4.379356761883283,1
Closure,99,-0.20409531243317708,0,-0.06668271019117727,0,-0.2549544051850402,0,-0.42906288382905783,0,0.23630352931967127,0,-2.9738165164884576,0
Jsoup,59,-0.642550688114419,0,-0.3458422410606483,1,-0.9347116814169553,0,-0.4018637270374991,0,-0.4001921653465685,0,-0.4607849156654007,1
Jsoup,65,-0.4272565234434856,0,0.017546665073767148,1,-0.9104383896737345,0,-0.08926439573587214,1,-0.5552458055161912,1,-0.40145483362122597,1
Jsoup,71,-0.7775235752071566,0,-0.8344277857822345,0,-0.9116857182999346,0,-0.3318057946178198,0,-0.7045984234984004,0,-2.021994995340126,0
Jsoup,7,0.18150824454653167,1,-0.08297984204399947,0,-0.12245939680104563,0,0.6157629234529255,0,0.08746655299702295,0,-2.104222998914923,1
JacksonDatabind,112,-1.4759289642427744,1,-0.8609115005246055,0,-1.0165318370733933,0,-1.353885911727897,1,-0.9693896629678705,1,-0.9950454649132447,1
Collections,28,0.26286484053406967,0,0.46225709532029385,1,0.608865694570066,1,1.0244992695196682,0,-0.07227458397175668,1,2.021041459341008,1
Time,8,-0.9420759975843855,1,-1.0687541342132936,1,-1.4137193780830029,1,-1.4149805957296657,1,-0.5322968600190084,1,-0.4152609792670967,1
JacksonDatabind,106,0.4935804559734299,1,1.1759673324212403,0,0.2890141714440072,1,1.5138511311919638,0,0.31506969712160654,0,1.80913763059812,1
Collections,14,-0.15769235052843888,0,0.15862508564361827,0,1.0931457368639776,1,0.5548996272238326,1,0.654769405713813,1,1.7285924666066892,1
