bug_id,dataset,bertscore_max,bertscore_mean,bertscore_min,coherence_momentum,outlier_score,td_alpha_ratio,td_automated_readability_index,td_coleman_liau_index,td_contains_lorem ipsum,td_dependency_distance_mean,td_dependency_distance_std,td_doc_length,td_duplicate_line_chr_fraction,td_duplicate_ngram_chr_fraction_10,td_duplicate_ngram_chr_fraction_5,td_duplicate_ngram_chr_fraction_6,td_duplicate_ngram_chr_fraction_7,td_duplicate_ngram_chr_fraction_8,td_duplicate_ngram_chr_fraction_9,td_duplicate_paragraph_chr_fraction,td_entropy,td_first_order_coherence,td_flesch_kincaid_grade,td_flesch_reading_ease,td_gunning_fog,td_lix,td_mean_word_length,td_n_characters,td_n_sentences,td_n_stop_words,td_n_tokens,td_n_unique_tokens,td_per_word_perplexity,td_perplexity,td_pos_prop_ADJ,td_pos_prop_ADP,td_pos_prop_ADV,td_pos_prop_AUX,td_pos_prop_CCONJ,td_pos_prop_DET,td_pos_prop_INTJ,td_pos_prop_NOUN,td_pos_prop_NUM,td_pos_prop_PART,td_pos_prop_PRON,td_pos_prop_PROPN,td_pos_prop_PUNCT,td_pos_prop_SCONJ,td_pos_prop_SYM,td_pos_prop_VERB,td_pos_prop_X,td_prop_adjacent_dependency_relation_mean,td_prop_adjacent_dependency_relation_std,td_proportion_bullet_points,td_proportion_ellipsis,td_proportion_unique_tokens,td_rix,td_second_order_coherence,td_sentence_length_mean,td_sentence_length_median,td_sentence_length_std,td_smog,td_syllables_per_token_mean,td_syllables_per_token_median,td_syllables_per_token_std,td_symbol_to_word_ratio_#,td_token_length_mean,td_token_length_median,td_token_length_std,td_top_ngram_chr_fraction_2,td_top_ngram_chr_fraction_3,td_top_ngram_chr_fraction_4
Compress-17.json,Defects4J,0.7634499669075012,0.7612743576367696,0.7585404515266418,0.29975053668022156,1.2184314727783203,0.5323383084577115,28.9894375,35.306749999999994,0.0,2.567326094957674,1.3127866432260318,201.0,0.04755784061696658,0.0,0.12724935732647816,0.061696658097686374,0.0,0.0,0.0,0.0,2.381173507819773,0.524949742688073,9.751250000000002,53.64875000000001,11.4,54.125,7.383084577114428,1129.0,10.0,25.0,160.0,117.0,0.05381885544613049,10.817589944672228,0.01990049751243781,0.05970149253731343,0.0,0.014925373134328358,0.004975124378109453,0.014925373134328358,0.0,0.11442786069651742,0.05970149253731343,0.01990049751243781,0.004975124378109453,0.20398009950248755,0.15422885572139303,0.0,0.03482587064676617,0.06965174129353234,0.01990049751243781,0.4937296037296037,0.07604960390542231,0.0,0.0,0.73125,6.1,0.4062605295330286,16.0,14.0,13.251415018781957,11.20814326018867,1.61875,1.0,1.4994660507994169,0.0,9.00625,5.0,10.66038043118068,0.017994858611825194,0.005784061696658098,0.09640102827763496
Cli-19.json,Defects4J,0.7331785559654236,0.7305121620496114,0.7286868095397949,0.22740407288074493,1.1851896047592163,0.5081967213114754,31.698749999999997,27.232777777777773,0.0,3.5761293373938723,0.26846341544505337,183.0,0.08573853989813243,0.0,0.13412563667232597,0.06281833616298811,0.06281833616298811,0.0,0.0,0.029711375212224108,2.1387123962709,0.8506679534912109,15.822222222222226,45.74500000000002,18.288888888888888,72.80555555555556,6.092896174863388,772.0,4.0,20.0,144.0,101.0,0.046385250076420616,8.488500763984973,0.02185792349726776,0.0273224043715847,0.01092896174863388,0.0273224043715847,0.0,0.0273224043715847,0.0,0.09836065573770492,0.0546448087431694,0.00546448087431694,0.00546448087431694,0.18579234972677597,0.18032786885245902,0.01092896174863388,0.03278688524590164,0.07650273224043716,0.00546448087431694,0.4877780084902178,0.030055076900717292,0.011764705882352941,0.0,0.7013888888888888,13.25,0.8742873668670654,36.0,37.5,6.442049363362563,13.81666964889586,1.4722222222222223,1.0,0.8493824917455919,0.0,7.458333333333333,5.0,7.9064627222151485,0.012733446519524618,0.007640067911714771,0.0
Csv-12.json,Defects4J,0.7476714849472046,0.7450133760770162,0.7428042888641357,0.28429585695266724,1.2042783498764038,0.5084745762711864,28.47772147147147,25.07581081081081,0.0,3.559906144058579,0.9385444810053856,413.0,0.042821158690176324,0.21788413098236775,0.40428211586901763,0.3337531486146096,0.25146935348446686,0.21788413098236775,0.21788413098236775,0.01595298068849706,7.30653353344664,0.7277223020792007,15.614369369369367,41.69399399399401,16.939339339339337,64.3078078078078,5.375302663438257,1795.0,9.0,52.0,296.0,167.0,3.6077558847918287,1490.0031804190253,0.021791767554479417,0.021791767554479417,0.0,0.012106537530266344,0.004842615012106538,0.01937046004842615,0.0,0.14285714285714285,0.06537530266343826,0.012106537530266344,0.01937046004842615,0.1937046004842615,0.25181598062953997,0.007263922518159807,0.01937046004842615,0.04116222760290557,0.01694915254237288,0.4635484110011986,0.05933247829821897,0.0,0.0,0.5641891891891891,10.333333333333334,0.6697547946657453,32.888888888888886,32.0,17.006171719208588,13.205437297517054,1.5574324324324325,1.0,1.4154357182371973,0.0,7.10472972972973,5.0,8.37018384682539,0.011335012594458438,0.016792611251049538,0.03526448362720403
Math-18.json,Defects4J,0.7351192235946655,0.7314699292182922,0.7291226387023926,0.1632569432258606,1.22795569896698,0.612,24.635363247863246,26.001538461538455,0.0,3.051043458222753,0.7635006295442653,250.0,0.08875739644970414,0.0,0.12307692307692308,0.029585798816568046,0.0,0.0,0.0,0.03905325443786982,3.8929458187076094,0.4363956730812788,9.761794871794873,66.2387606837607,12.898290598290599,52.43803418803419,6.264,1114.0,9.0,48.0,208.0,135.0,0.19622072622966624,49.05518155741656,0.036,0.072,0.048,0.02,0.008,0.044,0.0,0.108,0.052,0.004,0.02,0.156,0.124,0.008,0.032,0.072,0.024,0.453951585809342,0.05143646845484449,0.0,0.0,0.6490384615384616,6.777777777777778,0.3056287094950676,23.11111111111111,22.0,8.633840968916628,11.429527900616531,1.3846153846153846,1.0,0.917853812598594,0.0,7.326923076923077,5.0,8.53943601507859,0.008875739644970414,0.0053254437869822485,0.0
JacksonDatabind-21.json,Defects4J,0.7575942277908325,0.7571569482485453,0.7568586468696594,0.37365853786468506,1.2176088094711304,0.5936254980079682,29.536613475177305,27.324042553191486,0.0,5.188119978536579,1.994643684981567,251.0,0.12274143302180686,0.2205607476635514,0.2504672897196262,0.2504672897196262,0.2205607476635514,0.2205607476635514,0.2205607476635514,0.07414330218068536,3.4211073019671234,0.5625184282660485,16.40127659574468,33.281666666666695,18.49078014184397,71.75886524822694,5.876494023904383,1323.0,6.0,45.0,188.0,104.0,0.12192543164225342,30.603283342205607,0.07569721115537849,0.035856573705179286,0.01593625498007968,0.01593625498007968,0.02390438247011952,0.0199203187250996,0.0,0.11155378486055777,0.055776892430278883,0.01195219123505976,0.035856573705179286,0.099601593625498,0.24302788844621515,0.01195219123505976,0.00398406374501992,0.08764940239043825,0.00796812749003984,0.43968230060552776,0.04887245153098614,0.0,0.0,0.5531914893617021,12.666666666666666,0.5250088907778263,31.333333333333332,19.0,24.198255217175383,15.470042427545799,1.675531914893617,1.0,1.3937692786730982,0.012987012987012988,7.49468085106383,6.0,6.81947878181249,0.011214953271028037,0.03489096573208723,0.03925233644859813
Closure-111.json,Defects4J,0.8244315981864929,0.8194592595100403,0.8154457211494446,1.0,0.9932227730751038,0.8333333333333334,5.905000000000001,9.646666666666668,0.0,1.3333333333333333,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05298664906710747,,6.416666666666668,59.745000000000005,9.066666666666666,22.666666666666664,5.166666666666667,31.0,1.0,1.0,6.0,6.0,0.17573592793231638,1.0544155675938982,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,,6.0,6.0,0.0,,1.6666666666666667,1.5,0.7453559924999299,0.0,5.166666666666667,5.0,3.0230595245361758,0.0,0.0,0.0
Jsoup-17.json,Defects4J,0.8173810243606567,0.8150822718938192,0.8110858201980591,0.15187765657901764,1.146875023841858,0.7868852459016393,30.236666666666665,16.28627450980392,0.0,3.512267025089605,0.8736001968263968,183.0,0.0,0.22178988326848248,0.22178988326848248,0.22178988326848248,0.22178988326848248,0.22178988326848248,0.22178988326848248,0.0,4.57968655678369,0.45608311891555786,22.50130718954249,24.575882352941193,25.890196078431373,78.45098039215686,4.825136612021858,883.0,3.0,73.0,153.0,99.0,0.5326985451990603,97.48383377142804,0.04371584699453552,0.06557377049180328,0.02185792349726776,0.04371584699453552,0.01092896174863388,0.07650273224043716,0.00546448087431694,0.13114754098360656,0.07103825136612021,0.03825136612021858,0.06557377049180328,0.07650273224043716,0.14754098360655737,0.03825136612021858,0.00546448087431694,0.14207650273224043,0.0,0.3818682795698925,0.04407340250162559,0.0,0.0,0.6470588235294118,14.0,0.5106894373893738,51.0,50.0,23.280893453645632,18.243605946275583,1.542483660130719,1.0,1.0477921269203527,0.013157894736842105,5.555555555555555,4.0,4.934722762592201,0.007782101167315175,0.011673151750972763,0.07392996108949416
Cli-12.json,Defects4J,0.7088450789451599,0.70356818040212,0.6998552680015564,0.2107972949743271,1.1961252689361572,0.4836759371221282,15.65674960330054,10.915094890510947,0.0,4.794186679817789,7.84039853609428,827.0,0.05452127659574468,0.0574468085106383,0.19654255319148936,0.17553191489361702,0.12420212765957447,0.1077127659574468,0.07526595744680852,0.018617021276595744,13.769176980739129,0.5101731460202824,11.770034909552525,63.723316407489705,14.891145668041894,49.34465249127261,4.084643288996372,2659.0,23.0,177.0,685.0,249.0,1154.4418803781373,954723.4350727195,0.032648125755743655,0.044740024183796856,0.015719467956469165,0.026602176541717048,0.008464328899637243,0.045949214026602174,0.007255139056831923,0.23821039903264812,0.013301088270858524,0.008464328899637243,0.04353083434099154,0.07013301088270858,0.17049576783555018,0.006045949214026602,0.007255139056831923,0.05441354292623942,0.05078597339782346,0.44754547889321084,0.10135380035354946,0.004032258064516129,0.008064516129032258,0.3635036496350365,5.826086956521739,0.42473267834810985,29.782608695652176,20.0,28.373221486862104,11.635897716609016,1.3343065693430658,1.0,0.8564429882640319,0.0,4.712408759124088,3.0,6.675627806179626,0.04946808510638298,0.07101063829787234,0.0925531914893617
Closure-80.json,Defects4J,0.8244315981864929,0.8194592595100403,0.8154457211494446,1.0,0.9932227730751038,0.8333333333333334,5.905000000000001,9.646666666666668,0.0,1.3333333333333333,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05298664906710747,,6.416666666666668,59.745000000000005,9.066666666666666,22.666666666666664,5.166666666666667,31.0,1.0,1.0,6.0,6.0,0.17573592793231638,1.0544155675938982,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,,6.0,6.0,0.0,,1.6666666666666667,1.5,0.7453559924999299,0.0,5.166666666666667,5.0,3.0230595245361758,0.0,0.0,0.0
Gson-7.json,Defects4J,0.7863863706588745,0.7845355669657389,0.7832853198051453,0.2520272135734558,1.2021228075027466,0.5815217391304348,22.512142857142855,20.522857142857138,0.0,4.71025925925926,2.4623989652213516,184.0,0.0,0.0,0.1396917148362235,0.12235067437379576,0.10211946050096339,0.04431599229287091,0.0,0.0,2.438587011302692,0.36089024133980274,15.642857142857142,32.78214285714287,18.057142857142857,66.57142857142858,5.076086956521739,902.0,5.0,25.0,140.0,94.0,0.06226543974828546,11.456840913684525,0.07065217391304347,0.059782608695652176,0.010869565217391304,0.010869565217391304,0.005434782608695652,0.03260869565217391,0.0,0.16304347826086957,0.06521739130434782,0.010869565217391304,0.010869565217391304,0.1358695652173913,0.23369565217391305,0.010869565217391304,0.005434782608695652,0.05434782608695652,0.059782608695652176,0.43962068965517237,0.0857621327077711,0.0,0.0,0.6714285714285714,10.8,0.3178584004441897,28.0,30.0,12.214745187681975,15.6451,1.7214285714285715,1.0,1.2596363258771905,0.015503875968992248,6.357142857142857,4.0,6.279298673955133,0.011560693641618497,0.03468208092485549,0.06551059730250482
Lang-51.json,Defects4J,0.7333927750587463,0.7298086682955424,0.7270342707633972,0.24864181876182556,1.1469944715499878,0.5124378109452736,35.865696202531645,35.066835443037974,0.0,3.595222599678169,0.7332225733925404,201.0,0.10013262599469495,0.0,0.129973474801061,0.0636604774535809,0.0,0.0,0.0,0.04376657824933687,2.2065532361330744,0.6030545085668564,14.359316455696206,48.39644303797472,16.943797468354433,65.77721518987342,7.1393034825870645,988.0,5.0,26.0,158.0,110.0,0.04519577491133461,9.084350757178257,0.009950248756218905,0.04477611940298507,0.0,0.009950248756218905,0.004975124378109453,0.029850746268656716,0.0,0.15920398009950248,0.06965174129353234,0.009950248756218905,0.004975124378109453,0.17412935323383086,0.16417910447761194,0.0,0.03980099502487562,0.05970149253731343,0.014925373134328358,0.45011323678407533,0.03609364339606983,0.0,0.0,0.6962025316455697,10.8,0.4612816075483958,31.6,25.0,19.28315326911032,13.662883650711645,1.4936708860759493,1.0,1.2464980588317685,0.0,8.810126582278482,5.0,10.352124406652596,0.023209549071618037,0.005968169761273209,0.0
Math-13.json,Defects4J,0.7362931370735168,0.7331209778785706,0.7308791875839233,0.19313542544841766,1.2493374347686768,0.6277056277056277,26.00081632653061,26.911836734693882,0.0,2.7677369505494505,0.9525229989461963,231.0,0.09293680297397769,0.0,0.061957868649318466,0.0,0.0,0.0,0.0,0.040892193308550186,2.9854829825064595,0.46951734593936373,10.761938775510206,61.54198979591837,13.269387755102043,56.642857142857146,6.489177489177489,1052.0,8.0,47.0,196.0,132.0,0.08569723410824932,19.796061079005593,0.047619047619047616,0.06060606060606061,0.004329004329004329,0.021645021645021644,0.004329004329004329,0.03463203463203463,0.0,0.16883116883116883,0.047619047619047616,0.012987012987012988,0.017316017316017316,0.15584415584415584,0.11688311688311688,0.017316017316017316,0.030303030303030304,0.0735930735930736,0.017316017316017316,0.5143276862026862,0.06013773236060652,0.0,0.0,0.673469387755102,7.875,0.2538715253273646,24.5,20.5,17.051392904979934,11.45678717892309,1.4234693877551021,1.0,0.9418068847946294,0.0,7.469387755102041,5.0,8.611459002733998,0.022304832713754646,0.027881040892193308,0.0
Closure-146.json,Defects4J,0.8244315981864929,0.8194592595100403,0.8154457211494446,1.0,0.9932227730751038,0.8333333333333334,5.905000000000001,9.646666666666668,0.0,1.3333333333333333,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05298664906710747,,6.416666666666668,59.745000000000005,9.066666666666666,22.666666666666664,5.166666666666667,31.0,1.0,1.0,6.0,6.0,0.17573592793231638,1.0544155675938982,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,,6.0,6.0,0.0,,1.6666666666666667,1.5,0.7453559924999299,0.0,5.166666666666667,5.0,3.0230595245361758,0.0,0.0,0.0
JacksonDatabind-76.json,Defects4J,0.7770290374755859,0.775103747844696,0.7739312052726746,0.29371678829193115,1.1674612760543823,0.5775480059084195,59.72212424849699,22.918797595190373,0.0,6.1382467606925815,3.388528002373599,677.0,0.08171206225680934,0.2523994811932555,0.32607003891050584,0.28664072632944226,0.2523994811932555,0.2523994811932555,0.2523994811932555,0.0,10.665683970948239,0.47189975902438164,43.90514629258517,-41.960997995991946,46.172505010020046,134.0685370741483,5.166912850812408,3130.0,5.0,137.0,499.0,179.0,63.30806296394771,42859.5586265926,0.08124076809453472,0.03988183161004431,0.01772525849335303,0.019202363367799114,0.013293943870014771,0.050221565731166914,0.0,0.18168389955686853,0.028064992614475627,0.004431314623338257,0.014771048744460856,0.06942392909896603,0.25406203840472674,0.011816838995568686,0.0014771048744460858,0.07533234859675036,0.0103397341211226,0.43687518192162156,0.05080515238895046,0.0,0.0,0.3587174348697395,34.2,0.2425118088722229,99.8,70.0,83.26199613268949,25.692639881853648,1.7434869739478958,1.0,1.5411303744306146,0.004842615012106538,6.635270541082164,5.0,6.604731897953284,0.007782101167315175,0.007003891050583658,0.00933852140077821
Closure-38.json,Defects4J,0.8244315981864929,0.8194592595100403,0.8154457211494446,1.0,0.9932227730751038,0.8333333333333334,5.905000000000001,9.646666666666668,0.0,1.3333333333333333,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05298664906710747,,6.416666666666668,59.745000000000005,9.066666666666666,22.666666666666664,5.166666666666667,31.0,1.0,1.0,6.0,6.0,0.17573592793231638,1.0544155675938982,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,,6.0,6.0,0.0,,1.6666666666666667,1.5,0.7453559924999299,0.0,5.166666666666667,5.0,3.0230595245361758,0.0,0.0,0.0
JacksonDatabind-99.json,Defects4J,0.8006605505943298,0.7994486888249716,0.7977215647697449,0.2023138403892517,1.111067771911621,0.7311827956989247,30.90717299578059,31.97670886075949,0.0,3.457200694042799,0.7336026932063843,93.0,0.0,0.0,0.2310866574965612,0.1733149931224209,0.1265474552957359,0.0,0.0,0.0,1.627292222831003,0.25853826850652695,19.92303797468354,-0.8730801687763403,21.672573839662448,70.63713080168776,7.21505376344086,671.0,3.0,12.0,79.0,56.0,0.05473197050724943,5.090073257174197,0.08602150537634409,0.043010752688172046,0.021505376344086023,0.043010752688172046,0.010752688172043012,0.010752688172043012,0.0,0.16129032258064516,0.08602150537634409,0.0,0.0,0.1935483870967742,0.13978494623655913,0.010752688172043012,0.010752688172043012,0.07526881720430108,0.021505376344086023,0.4335518282886704,0.08092820683142032,0.0,0.0,0.7088607594936709,11.666666666666666,0.4505523145198822,26.333333333333332,27.0,10.624918300339486,18.599290044081553,2.1392405063291138,1.0,1.8468870642875417,0.028169014084507043,8.316455696202532,6.0,8.356827427505038,0.04126547455295736,0.08253094910591471,0.1031636863823934
Time-13.json,Defects4J,0.7712115049362183,0.7703446745872498,0.7693475484848022,0.3918088972568512,1.243484377861023,0.3483606557377049,28.594705882352933,26.583267973856206,0.0,5.705949741315595,5.288428521256787,244.0,0.0007593014426727411,0.0,0.49658314350797267,0.2012148823082764,0.05239179954441914,0.0,0.0,0.0,3.1962518890821743,0.7404833287000656,21.33223529411765,-3.376941176470581,22.17464052287582,61.31895424836601,4.995901639344262,1189.0,5.0,7.0,153.0,53.0,0.10016701499324533,24.44075165835186,0.10655737704918032,0.00819672131147541,0.00819672131147541,0.004098360655737705,0.03278688524590164,0.00819672131147541,0.0,0.11475409836065574,0.004098360655737705,0.0,0.004098360655737705,0.0942622950819672,0.38524590163934425,0.0,0.020491803278688523,0.036885245901639344,0.012295081967213115,0.5433481152993348,0.06938233377721209,0.0,0.0,0.3464052287581699,9.4,0.5577648679415385,30.6,13.0,32.81219285570533,18.878054631974784,2.1176470588235294,1.0,1.7710126953062177,0.008771929824561403,7.372549019607843,3.0,8.511339881263964,0.03644646924829157,0.030372057706909643,0.05466970387243736
Collections-11.json,Defects4J,0.7488440275192261,0.745265781879425,0.7421461939811707,0.4487190842628479,1.1956725120544434,0.6171617161716172,35.102523240371845,27.955537848605577,0.0,3.4495390900878706,1.6300712666199695,303.0,0.031353919239904986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.344433772742203,0.3133906781673431,19.71782868525897,28.20524236387783,22.151660026560428,76.09628154050465,6.442244224422442,1539.0,6.0,65.0,251.0,171.0,0.2542851426480416,77.0483982223566,0.0165016501650165,0.056105610561056105,0.0165016501650165,0.026402640264026403,0.0165016501650165,0.0429042904290429,0.0,0.1353135313531353,0.0594059405940594,0.0033003300330033004,0.0231023102310231,0.19141914191419143,0.1188118811881188,0.0165016501650165,0.0462046204620462,0.06930693069306931,0.009900990099009901,0.38905364621828037,0.17928170481314118,0.0,0.0,0.6812749003984063,14.333333333333334,0.1479073149675969,41.833333333333336,45.5,25.056048282910766,16.728156217252725,1.6095617529880477,1.0,1.3115136047443794,0.0,7.561752988047809,5.0,8.147493156535809,0.02327790973871734,0.004275534441805225,0.0
Jsoup-40.json,Defects4J,0.801287055015564,0.8006589412689209,0.7998405694961548,0.25044238567352295,1.1438177824020386,0.6778523489932886,28.391578947368423,21.89894736842106,0.0,4.840683760683761,1.2020944781869456,149.0,0.0,0.0,0.10633484162895927,0.10633484162895927,0.10633484162895927,0.10633484162895927,0.0,0.0,2.916539839665422,0.6191099286079407,20.449298245614035,16.133421052631604,21.866666666666667,73.96491228070175,5.268456375838926,785.0,3.0,37.0,114.0,81.0,0.12400833892041675,18.477242499142097,0.087248322147651,0.03355704697986577,0.020134228187919462,0.08053691275167785,0.013422818791946308,0.04697986577181208,0.0,0.14093959731543623,0.040268456375838924,0.013422818791946308,0.026845637583892617,0.10738255033557047,0.2348993288590604,0.006711409395973154,0.006711409395973154,0.06711409395973154,0.053691275167785234,0.3989743589743589,0.02318871308717868,0.0,0.0,0.7105263157894737,13.666666666666666,0.59791499376297,38.0,39.0,7.788880963698615,17.5058628484301,1.7982456140350878,1.0,1.4153285190607614,0.018018018018018018,6.543859649122807,5.0,6.772157072816469,0.006787330316742082,0.030542986425339366,0.0
Math-44.json,Defects4J,0.7425965070724487,0.7397137482961019,0.7368897199630737,0.19922411441802979,1.179947018623352,0.6036036036036037,31.516648648648648,26.40345945945946,0.0,3.550432394563542,0.5547085323448019,222.0,0.06622073578595318,0.0,0.0,0.0,0.0,0.0,0.0,0.0026755852842809363,3.6096327394992707,0.3247629292309284,15.48756756756757,49.925405405405414,18.25945945945946,66.1891891891892,6.27027027027027,989.0,5.0,51.0,185.0,136.0,0.16645260872273096,36.95247913644627,0.04054054054054054,0.03153153153153153,0.009009009009009009,0.018018018018018018,0.013513513513513514,0.04954954954954955,0.0,0.12162162162162163,0.05405405405405406,0.013513513513513514,0.05405405405405406,0.17117117117117117,0.11711711711711711,0.0045045045045045045,0.036036036036036036,0.07657657657657657,0.013513513513513514,0.49495894633599546,0.031328831703227505,0.0,0.0,0.7351351351351352,10.8,0.000827983021736145,37.0,45.0,11.983321743156194,13.348371206891418,1.4108108108108108,1.0,1.0101602184357457,0.0,7.313513513513514,5.0,8.35231517223242,0.018729096989966554,0.006020066889632107,0.0
JacksonDatabind-60.json,Defects4J,0.7809669375419617,0.7797117233276367,0.7776612639427185,0.22894662618637085,1.189779281616211,0.6038338658146964,24.736800000000002,26.47484444444444,0.0,3.7269136617820826,1.4926677509535458,313.0,0.0010400416016640667,0.0,0.010400416016640665,0.007280291211648466,0.0,0.0,0.0,0.0,6.578511210066608,0.5389462725983726,16.575222222222227,16.301500000000004,17.533333333333335,58.5,5.610223642172524,1726.0,10.0,58.0,225.0,135.0,2.2986178776009667,719.4673956891025,0.05750798722044728,0.051118210862619806,0.003194888178913738,0.025559105431309903,0.01597444089456869,0.04153354632587859,0.0,0.1501597444089457,0.038338658146964855,0.006389776357827476,0.01597444089456869,0.1182108626198083,0.25559105431309903,0.01597444089456869,0.009584664536741214,0.07348242811501597,0.02875399361022364,0.4233685738948897,0.09280343801212615,0.0,0.0,0.6,8.1,0.44170491583645344,22.5,16.0,17.585505395068974,15.6451,1.9822222222222223,1.0,1.6705672873992221,0.01020408163265306,7.413333333333333,5.0,8.725074975800112,0.007280291211648466,0.0078003120124804995,0.0124804992199688
Closure-150.json,Defects4J,0.8244315981864929,0.8194592595100403,0.8154457211494446,1.0,0.9932227730751038,0.8333333333333334,5.905000000000001,9.646666666666668,0.0,1.3333333333333333,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05298664906710747,,6.416666666666668,59.745000000000005,9.066666666666666,22.666666666666664,5.166666666666667,31.0,1.0,1.0,6.0,6.0,0.17573592793231638,1.0544155675938982,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,,6.0,6.0,0.0,,1.6666666666666667,1.5,0.7453559924999299,0.0,5.166666666666667,5.0,3.0230595245361758,0.0,0.0,0.0
Closure-3.json,Defects4J,0.8244315981864929,0.8194592595100403,0.8154457211494446,1.0,0.9932227730751038,0.8333333333333334,5.905000000000001,9.646666666666668,0.0,1.3333333333333333,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05298664906710747,,6.416666666666668,59.745000000000005,9.066666666666666,22.666666666666664,5.166666666666667,31.0,1.0,1.0,6.0,6.0,0.17573592793231638,1.0544155675938982,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,,6.0,6.0,0.0,,1.6666666666666667,1.5,0.7453559924999299,0.0,5.166666666666667,5.0,3.0230595245361758,0.0,0.0,0.0
Jsoup-56.json,Defects4J,0.7982257008552551,0.7959815263748169,0.7948384881019592,0.3815866708755493,1.2051305770874023,0.7025316455696202,22.040076923076924,21.100615384615377,0.0,3.549701877070298,1.454364610557278,158.0,0.0,0.0,0.10461538461538461,0.07384615384615385,0.0,0.0,0.0,0.0,3.2136301353720373,0.3127238443121314,16.153076923076924,25.561923076923108,19.015384615384615,58.30769230769231,5.506329113924051,869.0,5.0,40.0,130.0,82.0,0.15740000713713076,24.86920112766666,0.05063291139240506,0.0759493670886076,0.0189873417721519,0.0189873417721519,0.012658227848101266,0.05063291139240506,0.0,0.12658227848101267,0.04430379746835443,0.012658227848101266,0.0379746835443038,0.15822784810126583,0.17088607594936708,0.012658227848101266,0.006329113924050633,0.08860759493670886,0.05063291139240506,0.4417556128082444,0.05745394562291835,0.0,0.0,0.6307692307692307,8.4,0.23711546262105307,26.0,18.0,18.088670487352022,16.647925096878797,1.8307692307692307,1.0,1.3763857997750795,0.016666666666666666,6.469230769230769,4.0,7.143785315856941,0.006153846153846154,0.027692307692307693,0.043076923076923075
Lang-10.json,Defects4J,0.7241320013999939,0.7201663057009379,0.7176092267036438,0.3379044234752655,1.1655982732772827,0.5380116959064327,31.360214285714285,31.568857142857137,0.0,2.781596273949402,0.7947768001252652,171.0,0.12167606768734891,0.0,0.08058017727639001,0.0,0.0,0.0,0.0,0.0531829170024174,1.5623823312626115,0.5351615734398365,11.175714285714285,64.80928571428575,14.628571428571428,60.142857142857146,6.923976608187134,737.0,5.0,23.0,140.0,103.0,0.027895741806105212,4.770171848843991,0.029239766081871343,0.023391812865497075,0.017543859649122806,0.023391812865497075,0.0,0.029239766081871343,0.0,0.10526315789473684,0.04678362573099415,0.011695906432748537,0.011695906432748537,0.19883040935672514,0.13450292397660818,0.011695906432748537,0.03508771929824561,0.07602339181286549,0.017543859649122806,0.5040912458981688,0.04883654662745473,0.0,0.0,0.7357142857142858,9.0,0.4179321726163228,28.0,23.0,16.382917933017914,11.979248473330827,1.3428571428571427,1.0,0.7631834508110332,0.0,8.235714285714286,5.0,9.480514388007883,0.019339242546333603,0.035455278001611606,0.0
