bug_id,project,percent_agreement,cohens_kappa,aggregated_raw,aggregated_derived,aggregated_zscore
Collections-23,Collections,0.9148936170212766,0.8290909090909091,"{""Actionability"": 4, ""Clarity"": 5, ""Specificity"": 2, ""Reproducibility"": 3, ""ReasoningQuality"": 3, ""TechnicalContext"": 2, ""Ambiguity"": 2, ""RepairReadiness"": 3, ""RootCauseEvidence"": 2, ""HiddenReproducibility"": 1, ""ImpactScope"": 1}","{""repair_difficulty"": 2, ""ambiguity_count"": 2, ""hidden_s2r_present"": true, ""root_cause_evidence"": 2, ""impact_scope"": 1}","{""Actionability"": 1.2570787221094177, ""Clarity"": 2.1213203435596424, ""Specificity"": -0.4714045207910316, ""Reproducibility"": 0.3928371006591931, ""ReasoningQuality"": 0.3928371006591931, ""TechnicalContext"": -0.4714045207910316, ""Ambiguity"": 0.3928371006591931, ""RepairReadiness"": -0.4714045207910316, ""RootCauseEvidence"": -0.4714045207910316, ""HiddenReproducibility"": -1.3356461422412562, ""ImpactScope"": -1.3356461422412562}"
Collections-24,Collections,0.8085106382978723,0.6178861788617885,"{""Actionability"": 4, ""Clarity"": 5, ""Specificity"": 1, ""Reproducibility"": 3, ""ReasoningQuality"": 1, ""TechnicalContext"": 2, ""Ambiguity"": 4, ""RepairReadiness"": 3, ""RootCauseEvidence"": 0, ""HiddenReproducibility"": 1, ""ImpactScope"": 1}","{""repair_difficulty"": 2, ""ambiguity_count"": 4, ""hidden_s2r_present"": true, ""root_cause_evidence"": 0, ""impact_scope"": 1}","{""Actionability"": 1.4488638132020377, ""Clarity"": 2.141798680385621, ""Specificity"": -0.6299407883487121, ""Reproducibility"": 0.7559289460184544, ""ReasoningQuality"": -0.6299407883487121, ""TechnicalContext"": 0.06299407883487115, ""Ambiguity"": -0.6299407883487121, ""RepairReadiness"": 0.06299407883487115, ""RootCauseEvidence"": -1.3228756555322954, ""HiddenReproducibility"": -0.6299407883487121, ""ImpactScope"": -0.6299407883487121}"
Collections-25,Collections,0.851063829787234,0.6984417965169569,"{""Actionability"": 4, ""Clarity"": 5, ""Specificity"": 3, ""Reproducibility"": 3, ""ReasoningQuality"": 3, ""TechnicalContext"": 2, ""Ambiguity"": 2, ""RepairReadiness"": 3, ""RootCauseEvidence"": 2, ""HiddenReproducibility"": 1, ""ImpactScope"": 1}","{""repair_difficulty"": 2, ""ambiguity_count"": 2, ""hidden_s2r_present"": true, ""root_cause_evidence"": 2, ""impact_scope"": 1}","{""Actionability"": 1.1858541225631425, ""Clarity"": 2.055480479109447, ""Specificity"": 0.31622776601683805, ""Reproducibility"": 0.31622776601683805, ""ReasoningQuality"": 0.31622776601683805, ""TechnicalContext"": -0.5533985905294663, ""Ambiguity"": 0.31622776601683805, ""RepairReadiness"": -0.5533985905294663, ""RootCauseEvidence"": -0.5533985905294663, ""HiddenReproducibility"": -1.4230249470757708, ""ImpactScope"": -1.4230249470757708}"
Collections-26,Collections,0.9361702127659575,0.763819095477387,"{""Actionability"": 5, ""Clarity"": 5, ""Specificity"": 5, ""Reproducibility"": 5, ""ReasoningQuality"": 5, ""TechnicalContext"": 4, ""Ambiguity"": 1, ""RepairReadiness"": 5, ""RootCauseEvidence"": 3, ""HiddenReproducibility"": 1, ""ImpactScope"": 2}","{""repair_difficulty"": 0, ""ambiguity_count"": 1, ""hidden_s2r_present"": true, ""root_cause_evidence"": 3, ""impact_scope"": 2}","{""Actionability"": 0.8432740427115679, ""Clarity"": 0.8432740427115679, ""Specificity"": 0.8432740427115679, ""Reproducibility"": 0.8432740427115679, ""ReasoningQuality"": 0.8432740427115679, ""TechnicalContext"": 0.26352313834736496, ""Ambiguity"": 0.26352313834736496, ""RepairReadiness"": -2.0554804791094465, ""RootCauseEvidence"": -0.31622776601683794, ""HiddenReproducibility"": -1.4757295747452437, ""ImpactScope"": -0.8959786703810408}"
Collections-27,Collections,0.9148936170212766,0.7626262626262627,"{""Actionability"": 5, ""Clarity"": 5, ""Specificity"": 3, ""Reproducibility"": 2, ""ReasoningQuality"": 5, ""TechnicalContext"": 3, ""Ambiguity"": 3, ""RepairReadiness"": 4, ""RootCauseEvidence"": 3, ""HiddenReproducibility"": 1, ""ImpactScope"": 3}","{""repair_difficulty"": 1, ""ambiguity_count"": 3, ""hidden_s2r_present"": true, ""root_cause_evidence"": 3, ""impact_scope"": 3}","{""Actionability"": 1.414213562373095, ""Clarity"": 1.414213562373095, ""Specificity"": 0.0, ""Reproducibility"": -0.7071067811865475, ""ReasoningQuality"": 1.414213562373095, ""TechnicalContext"": 0.0, ""Ambiguity"": -0.7071067811865475, ""RepairReadiness"": -1.414213562373095, ""RootCauseEvidence"": 0.0, ""HiddenReproducibility"": -1.414213562373095, ""ImpactScope"": 0.0}"
Collections-28,Collections,0.9361702127659575,0.8635043562439497,"{""Actionability"": 5, ""Clarity"": 5, ""Specificity"": 4, ""Reproducibility"": 4, ""ReasoningQuality"": 1, ""TechnicalContext"": 4, ""Ambiguity"": 1, ""RepairReadiness"": 4, ""RootCauseEvidence"": 0, ""HiddenReproducibility"": 1, ""ImpactScope"": 2}","{""repair_difficulty"": 1, ""ambiguity_count"": 1, ""hidden_s2r_present"": true, ""root_cause_evidence"": 0, ""impact_scope"": 2}","{""Actionability"": 1.2477005877840872, ""Clarity"": 1.2477005877840872, ""Specificity"": 0.6758378183830471, ""Reproducibility"": 0.6758378183830471, ""ReasoningQuality"": -1.039750489820073, ""TechnicalContext"": 0.6758378183830471, ""Ambiguity"": 0.6758378183830471, ""RepairReadiness"": -1.039750489820073, ""RootCauseEvidence"": -1.6116132592211128, ""HiddenReproducibility"": -1.039750489820073, ""ImpactScope"": -0.4678877204190328}"
Collections-3,Collections,0.8723404255319149,0.7240704500978474,"{""Actionability"": 4, ""Clarity"": 5, ""Specificity"": 2, ""Reproducibility"": 2, ""ReasoningQuality"": 4, ""TechnicalContext"": 2, ""Ambiguity"": 3, ""RepairReadiness"": 3, ""RootCauseEvidence"": 3, ""HiddenReproducibility"": 1, ""ImpactScope"": 1}","{""repair_difficulty"": 2, ""ambiguity_count"": 3, ""hidden_s2r_present"": true, ""root_cause_evidence"": 3, ""impact_scope"": 1}","{""Actionability"": 1.179535649239177, ""Clarity"": 1.9904664080911112, ""Specificity"": -0.44232586846469135, ""Reproducibility"": -0.44232586846469135, ""ReasoningQuality"": 1.179535649239177, ""TechnicalContext"": -0.44232586846469135, ""Ambiguity"": -0.44232586846469135, ""RepairReadiness"": -0.44232586846469135, ""RootCauseEvidence"": 0.36860489038724287, ""HiddenReproducibility"": -1.2532566273166255, ""ImpactScope"": -1.2532566273166255}"
Collections-4,Collections,0.8297872340425532,0.6575591985428051,"{""Actionability"": 4, ""Clarity"": 5, ""Specificity"": 3, ""Reproducibility"": 3, ""ReasoningQuality"": 3, ""TechnicalContext"": 2, ""Ambiguity"": 2, ""RepairReadiness"": 4, ""RootCauseEvidence"": 2, ""HiddenReproducibility"": 1, ""ImpactScope"": 1}","{""repair_difficulty"": 1, ""ambiguity_count"": 2, ""hidden_s2r_present"": true, ""root_cause_evidence"": 2, ""impact_scope"": 1}","{""Actionability"": 1.179535649239177, ""Clarity"": 1.9904664080911112, ""Specificity"": 0.36860489038724287, ""Reproducibility"": 0.36860489038724287, ""ReasoningQuality"": 0.36860489038724287, ""TechnicalContext"": -0.44232586846469135, ""Ambiguity"": 0.36860489038724287, ""RepairReadiness"": -1.2532566273166255, ""RootCauseEvidence"": -0.44232586846469135, ""HiddenReproducibility"": -1.2532566273166255, ""ImpactScope"": -1.2532566273166255}"
Collections-5,Collections,0.9148936170212766,0.8300180831826401,"{""Actionability"": 4, ""Clarity"": 5, ""Specificity"": 2, ""Reproducibility"": 2, ""ReasoningQuality"": 0, ""TechnicalContext"": 2, ""Ambiguity"": 3, ""RepairReadiness"": 2, ""RootCauseEvidence"": 0, ""HiddenReproducibility"": 1, ""ImpactScope"": 1}","{""repair_difficulty"": 3, ""ambiguity_count"": 3, ""hidden_s2r_present"": true, ""root_cause_evidence"": 0, ""impact_scope"": 1}","{""Actionability"": 1.35400640077266, ""Clarity"": 2.03100960115899, ""Specificity"": 0.0, ""Reproducibility"": 0.0, ""ReasoningQuality"": -1.35400640077266, ""TechnicalContext"": 0.0, ""Ambiguity"": 0.0, ""RepairReadiness"": 0.67700320038633, ""RootCauseEvidence"": -1.35400640077266, ""HiddenReproducibility"": -0.67700320038633, ""ImpactScope"": -0.67700320038633}"
Collections-6,Collections,0.9574468085106383,0.9131238447319779,"{""Actionability"": 5, ""Clarity"": 5, ""Specificity"": 4, ""Reproducibility"": 4, ""ReasoningQuality"": 0, ""TechnicalContext"": 2, ""Ambiguity"": 1, ""RepairReadiness"": 4, ""RootCauseEvidence"": 0, ""HiddenReproducibility"": 1, ""ImpactScope"": 1}","{""repair_difficulty"": 1, ""ambiguity_count"": 1, ""hidden_s2r_present"": true, ""root_cause_evidence"": 0, ""impact_scope"": 1}","{""Actionability"": 1.3566044327122257, ""Clarity"": 1.3566044327122257, ""Specificity"": 0.8236526912895656, ""Reproducibility"": 0.8236526912895656, ""ReasoningQuality"": -1.308154274401075, ""TechnicalContext"": -0.24225079155575463, ""Ambiguity"": 0.8236526912895656, ""RepairReadiness"": -0.7752025329784148, ""RootCauseEvidence"": -1.308154274401075, ""HiddenReproducibility"": -0.7752025329784148, ""ImpactScope"": -0.7752025329784148}"
Collections-7,Collections,0.8723404255319149,0.723529411764706,"{""Actionability"": 4, ""Clarity"": 5, ""Specificity"": 2, ""Reproducibility"": 3, ""ReasoningQuality"": 4, ""TechnicalContext"": 2, ""Ambiguity"": 3, ""RepairReadiness"": 2, ""RootCauseEvidence"": 3, ""HiddenReproducibility"": 1, ""ImpactScope"": 2}","{""repair_difficulty"": 3, ""ambiguity_count"": 3, ""hidden_s2r_present"": true, ""root_cause_evidence"": 3, ""impact_scope"": 2}","{""Actionability"": 1.0614455552060438, ""Clarity"": 1.9595917942265424, ""Specificity"": -0.7348469228349536, ""Reproducibility"": 0.16329931618554508, ""ReasoningQuality"": 1.0614455552060438, ""TechnicalContext"": -0.7348469228349536, ""Ambiguity"": -0.7348469228349536, ""RepairReadiness"": 0.16329931618554508, ""RootCauseEvidence"": 0.16329931618554508, ""HiddenReproducibility"": -1.6329931618554523, ""ImpactScope"": -0.7348469228349536}"
Collections-8,Collections,0.8723404255319149,0.619946091644205,"{""Actionability"": 5, ""Clarity"": 5, ""Specificity"": 4, ""Reproducibility"": 4, ""ReasoningQuality"": 5, ""TechnicalContext"": 4, ""Ambiguity"": 1, ""RepairReadiness"": 3, ""RootCauseEvidence"": 3, ""HiddenReproducibility"": 1, ""ImpactScope"": 2}","{""repair_difficulty"": 2, ""ambiguity_count"": 1, ""hidden_s2r_present"": true, ""root_cause_evidence"": 3, ""impact_scope"": 2}","{""Actionability"": 1.1147728228665883, ""Clarity"": 1.1147728228665883, ""Specificity"": 0.34836650714580886, ""Reproducibility"": 0.34836650714580886, ""ReasoningQuality"": 1.1147728228665883, ""TechnicalContext"": 0.34836650714580886, ""Ambiguity"": 0.34836650714580886, ""RepairReadiness"": -1.1844461242957498, ""RootCauseEvidence"": -0.41803980857497053, ""HiddenReproducibility"": -1.9508524400165292, ""ImpactScope"": -1.1844461242957498}"
Collections-9,Collections,0.7872340425531915,0.5590994371482176,"{""Actionability"": 5, ""Clarity"": 5, ""Specificity"": 4, ""Reproducibility"": 4, ""ReasoningQuality"": 0, ""TechnicalContext"": 2, ""Ambiguity"": 4, ""RepairReadiness"": 4, ""RootCauseEvidence"": 0, ""HiddenReproducibility"": 1, ""ImpactScope"": 2}","{""repair_difficulty"": 1, ""ambiguity_count"": 4, ""hidden_s2r_present"": true, ""root_cause_evidence"": 0, ""impact_scope"": 2}","{""Actionability"": 1.5037641213512565, ""Clarity"": 1.5037641213512565, ""Specificity"": 0.9523839435224624, ""Reproducibility"": 0.9523839435224624, ""ReasoningQuality"": -1.2531367677927139, ""TechnicalContext"": -0.15037641213512576, ""Ambiguity"": -0.7017565899639199, ""RepairReadiness"": -0.7017565899639199, ""RootCauseEvidence"": -1.2531367677927139, ""HiddenReproducibility"": -0.7017565899639199, ""ImpactScope"": -0.15037641213512576}"
Compress-1,Compress,0.9148936170212766,0.8233082706766918,"{""Actionability"": 5, ""Clarity"": 5, ""Specificity"": 4, ""Reproducibility"": 3, ""ReasoningQuality"": 0, ""TechnicalContext"": 4, ""Ambiguity"": 3, ""RepairReadiness"": 2, ""RootCauseEvidence"": 0, ""HiddenReproducibility"": 1, ""ImpactScope"": 1}","{""repair_difficulty"": 3, ""ambiguity_count"": 3, ""hidden_s2r_present"": true, ""root_cause_evidence"": 0, ""impact_scope"": 1}","{""Actionability"": 1.3814401772609572, ""Clarity"": 1.3814401772609572, ""Specificity"": 0.8186312161546414, ""Reproducibility"": 0.25582225504832545, ""ReasoningQuality"": -1.4326046282706224, ""TechnicalContext"": 0.8186312161546414, ""Ambiguity"": -0.3069867060579905, ""RepairReadiness"": 0.25582225504832545, ""RootCauseEvidence"": -1.4326046282706224, ""HiddenReproducibility"": -0.8697956671643065, ""ImpactScope"": -0.8697956671643065}"
Compress-10,Compress,0.7872340425531915,0.24920127795527175,"{""Actionability"": 5, ""Clarity"": 5, ""Specificity"": 5, ""Reproducibility"": 5, ""ReasoningQuality"": 5, ""TechnicalContext"": 4, ""Ambiguity"": 3, ""RepairReadiness"": 4, ""RootCauseEvidence"": 3, ""HiddenReproducibility"": 1, ""ImpactScope"": 2}","{""repair_difficulty"": 1, ""ambiguity_count"": 3, ""hidden_s2r_present"": true, ""root_cause_evidence"": 3, ""impact_scope"": 2}","{""Actionability"": 0.9563247157871202, ""Clarity"": 0.9563247157871202, ""Specificity"": 0.9563247157871202, ""Reproducibility"": 0.9563247157871202, ""ReasoningQuality"": 0.9563247157871202, ""TechnicalContext"": 0.33752637027780713, ""Ambiguity"": -0.900070320740819, ""RepairReadiness"": -1.518868666250132, ""RootCauseEvidence"": -0.281271975231506, ""HiddenReproducibility"": -1.518868666250132, ""ImpactScope"": -0.900070320740819}"
Compress-11,Compress,0.851063829787234,0.6815101645692159,"{""Actionability"": 4, ""Clarity"": 5, ""Specificity"": 3, ""Reproducibility"": 3, ""ReasoningQuality"": 3, ""TechnicalContext"": 2, ""Ambiguity"": 4, ""RepairReadiness"": 4, ""RootCauseEvidence"": 3, ""HiddenReproducibility"": 1, ""ImpactScope"": 1}","{""repair_difficulty"": 1, ""ambiguity_count"": 4, ""hidden_s2r_present"": true, ""root_cause_evidence"": 3, ""impact_scope"": 1}","{""Actionability"": 1.1844461242957498, ""Clarity"": 1.9508524400165292, ""Specificity"": 0.41803980857497053, ""Reproducibility"": 0.41803980857497053, ""ReasoningQuality"": 0.41803980857497053, ""TechnicalContext"": -0.34836650714580886, ""Ambiguity"": -1.1147728228665883, ""RepairReadiness"": -1.1147728228665883, ""RootCauseEvidence"": 0.41803980857497053, ""HiddenReproducibility"": -1.1147728228665883, ""ImpactScope"": -1.1147728228665883}"
Compress-12,Compress,0.8297872340425532,0.606694560669456,"{""Actionability"": 5, ""Clarity"": 5, ""Specificity"": 3, ""Reproducibility"": 3, ""ReasoningQuality"": 5, ""TechnicalContext"": 4, ""Ambiguity"": 2, ""RepairReadiness"": 4, ""RootCauseEvidence"": 3, ""HiddenReproducibility"": 1, ""ImpactScope"": 2}","{""repair_difficulty"": 1, ""ambiguity_count"": 2, ""hidden_s2r_present"": true, ""root_cause_evidence"": 3, ""impact_scope"": 2}","{""Actionability"": 1.2964074471043288, ""Clarity"": 1.2964074471043288, ""Specificity"": -0.12964074471043277, ""Reproducibility"": -0.12964074471043277, ""ReasoningQuality"": 1.2964074471043288, ""TechnicalContext"": 0.5833833511969481, ""Ambiguity"": -0.12964074471043277, ""RepairReadiness"": -1.5556889365251945, ""RootCauseEvidence"": -0.12964074471043277, ""HiddenReproducibility"": -1.5556889365251945, ""ImpactScope"": -0.8426648406178135}"
Compress-13,Compress,0.8936170212765957,0.7838086476540937,"{""Actionability"": 4, ""Clarity"": 5, ""Specificity"": 3, ""Reproducibility"": 3, ""ReasoningQuality"": 0, ""TechnicalContext"": 3, ""Ambiguity"": 3, ""RepairReadiness"": 4, ""RootCauseEvidence"": 0, ""HiddenReproducibility"": 1, ""ImpactScope"": 1}","{""repair_difficulty"": 1, ""ambiguity_count"": 3, ""hidden_s2r_present"": true, ""root_cause_evidence"": 0, ""impact_scope"": 1}","{""Actionability"": 1.2206002068101025, ""Clarity"": 1.8599622199011085, ""Specificity"": 0.5812381937190965, ""Reproducibility"": 0.5812381937190965, ""ReasoningQuality"": -1.3368478455539217, ""TechnicalContext"": 0.5812381937190965, ""Ambiguity"": -0.05812381937190959, ""RepairReadiness"": -0.6974858324629156, ""RootCauseEvidence"": -1.3368478455539217, ""HiddenReproducibility"": -0.6974858324629156, ""ImpactScope"": -0.6974858324629156}"
Compress-14,Compress,0.7446808510638298,0.37472283813747226,"{""Actionability"": 5, ""Clarity"": 5, ""Specificity"": 4, ""Reproducibility"": 3, ""ReasoningQuality"": 5, ""TechnicalContext"": 5, ""Ambiguity"": 3, ""RepairReadiness"": 3, ""RootCauseEvidence"": 3, ""HiddenReproducibility"": 1, ""ImpactScope"": 2}","{""repair_difficulty"": 2, ""ambiguity_count"": 3, ""hidden_s2r_present"": true, ""root_cause_evidence"": 3, ""impact_scope"": 2}","{""Actionability"": 1.1430011430017144, ""Clarity"": 1.1430011430017144, ""Specificity"": 0.44450044450066667, ""Reproducibility"": -0.2540002540003811, ""ReasoningQuality"": 1.1430011430017144, ""TechnicalContext"": 1.1430011430017144, ""Ambiguity"": -0.9525009525014289, ""RepairReadiness"": -0.9525009525014289, ""RootCauseEvidence"": -0.2540002540003811, ""HiddenReproducibility"": -1.6510016510024768, ""ImpactScope"": -0.9525009525014289}"
Compress-15,Compress,0.8723404255319149,0.6642857142857144,"{""Actionability"": 5, ""Clarity"": 5, ""Specificity"": 3, ""Reproducibility"": 3, ""ReasoningQuality"": 5, ""TechnicalContext"": 3, ""Ambiguity"": 2, ""RepairReadiness"": 4, ""RootCauseEvidence"": 3, ""HiddenReproducibility"": 1, ""ImpactScope"": 2}","{""repair_difficulty"": 1, ""ambiguity_count"": 2, ""hidden_s2r_present"": true, ""root_cause_evidence"": 3, ""impact_scope"": 2}","{""Actionability"": 1.3846989941311527, ""Clarity"": 1.3846989941311527, ""Specificity"": -0.06593804733957864, ""Reproducibility"": -0.06593804733957864, ""ReasoningQuality"": 1.3846989941311527, ""TechnicalContext"": -0.06593804733957864, ""Ambiguity"": -0.06593804733957864, ""RepairReadiness"": -1.51657508881031, ""RootCauseEvidence"": -0.06593804733957864, ""HiddenReproducibility"": -1.51657508881031, ""ImpactScope"": -0.7912565680749444}"
Compress-16,Compress,0.8936170212765957,0.7604485219164118,"{""Actionability"": 4, ""Clarity"": 5, ""Specificity"": 3, ""Reproducibility"": 3, ""ReasoningQuality"": 4, ""TechnicalContext"": 3, ""Ambiguity"": 3, ""RepairReadiness"": 4, ""RootCauseEvidence"": 2, ""HiddenReproducibility"": 1, ""ImpactScope"": 1}","{""repair_difficulty"": 1, ""ambiguity_count"": 3, ""hidden_s2r_present"": true, ""root_cause_evidence"": 2, ""impact_scope"": 1}","{""Actionability"": 1.0502100630210074, ""Clarity"": 1.8203641092364127, ""Specificity"": 0.28005601680560205, ""Reproducibility"": 0.28005601680560205, ""ReasoningQuality"": 1.0502100630210074, ""TechnicalContext"": 0.28005601680560205, ""Ambiguity"": -0.49009802940980335, ""RepairReadiness"": -1.2602520756252087, ""RootCauseEvidence"": -0.49009802940980335, ""HiddenReproducibility"": -1.2602520756252087, ""ImpactScope"": -1.2602520756252087}"
Compress-17,Compress,0.7659574468085106,0.5062082139446036,"{""Actionability"": 5, ""Clarity"": 5, ""Specificity"": 3, ""Reproducibility"": 3, ""ReasoningQuality"": 5, ""TechnicalContext"": 3, ""Ambiguity"": 3, ""RepairReadiness"": 3, ""RootCauseEvidence"": 3, ""HiddenReproducibility"": 1, ""ImpactScope"": 1}","{""repair_difficulty"": 2, ""ambiguity_count"": 3, ""hidden_s2r_present"": true, ""root_cause_evidence"": 3, ""impact_scope"": 1}","{""Actionability"": 1.414213562373095, ""Clarity"": 1.414213562373095, ""Specificity"": 0.0, ""Reproducibility"": 0.0, ""ReasoningQuality"": 1.414213562373095, ""TechnicalContext"": 0.0, ""Ambiguity"": -0.7071067811865475, ""RepairReadiness"": -0.7071067811865475, ""RootCauseEvidence"": 0.0, ""HiddenReproducibility"": -1.414213562373095, ""ImpactScope"": -1.414213562373095}"
Compress-18,Compress,0.8936170212765957,0.6936114732724901,"{""Actionability"": 5, ""Clarity"": 5, ""Specificity"": 3, ""Reproducibility"": 3, ""ReasoningQuality"": 5, ""TechnicalContext"": 4, ""Ambiguity"": 3, ""RepairReadiness"": 4, ""RootCauseEvidence"": 3, ""HiddenReproducibility"": 1, ""ImpactScope"": 2}","{""repair_difficulty"": 1, ""ambiguity_count"": 3, ""hidden_s2r_present"": true, ""root_cause_evidence"": 3, ""impact_scope"": 2}","{""Actionability"": 1.3228756555322954, ""Clarity"": 1.3228756555322954, ""Specificity"": -0.06299407883487115, ""Reproducibility"": -0.06299407883487115, ""ReasoningQuality"": 1.3228756555322954, ""TechnicalContext"": 0.6299407883487121, ""Ambiguity"": -0.7559289460184544, ""RepairReadiness"": -1.4488638132020377, ""RootCauseEvidence"": -0.06299407883487115, ""HiddenReproducibility"": -1.4488638132020377, ""ImpactScope"": -0.7559289460184544}"
Compress-19,Compress,0.6808510638297872,0.31619786614936946,"{""Actionability"": 5, ""Clarity"": 5, ""Specificity"": 4, ""Reproducibility"": 4, ""ReasoningQuality"": 4, ""TechnicalContext"": 4, ""Ambiguity"": 2, ""RepairReadiness"": 4, ""RootCauseEvidence"": 2, ""HiddenReproducibility"": 1, ""ImpactScope"": 1}","{""repair_difficulty"": 1, ""ambiguity_count"": 2, ""hidden_s2r_present"": true, ""root_cause_evidence"": 2, ""impact_scope"": 1}","{""Actionability"": 1.2686563959933717, ""Clarity"": 1.2686563959933717, ""Specificity"": 0.6041220933301771, ""Reproducibility"": 0.6041220933301771, ""ReasoningQuality"": 0.6041220933301771, ""TechnicalContext"": 0.6041220933301771, ""Ambiguity"": -0.06041220933301764, ""RepairReadiness"": -1.389480814659407, ""RootCauseEvidence"": -0.7249465119962123, ""HiddenReproducibility"": -1.389480814659407, ""ImpactScope"": -1.389480814659407}"
Compress-2,Compress,0.851063829787234,0.6933830382106244,"{""Actionability"": 5, ""Clarity"": 5, ""Specificity"": 4, ""Reproducibility"": 4, ""ReasoningQuality"": 0, ""TechnicalContext"": 3, ""Ambiguity"": 3, ""RepairReadiness"": 3, ""RootCauseEvidence"": 0, ""HiddenReproducibility"": 1, ""ImpactScope"": 2}","{""repair_difficulty"": 2, ""ambiguity_count"": 3, ""hidden_s2r_present"": true, ""root_cause_evidence"": 0, ""impact_scope"": 2}","{""Actionability"": 1.4230249470757708, ""Clarity"": 1.4230249470757708, ""Specificity"": 0.8432740427115679, ""Reproducibility"": 0.8432740427115679, ""ReasoningQuality"": -1.4757295747452437, ""TechnicalContext"": 0.26352313834736496, ""Ambiguity"": -0.31622776601683794, ""RepairReadiness"": -0.31622776601683794, ""RootCauseEvidence"": -1.4757295747452437, ""HiddenReproducibility"": -0.8959786703810408, ""ImpactScope"": -0.31622776601683794}"
Compress-20,Compress,0.9148936170212766,0.8156862745098039,"{""Actionability"": 5, ""Clarity"": 5, ""Specificity"": 3, ""Reproducibility"": 2, ""ReasoningQuality"": 4, ""TechnicalContext"": 2, ""Ambiguity"": 3, ""RepairReadiness"": 2, ""RootCauseEvidence"": 3, ""HiddenReproducibility"": 1, ""ImpactScope"": 1}","{""repair_difficulty"": 3, ""ambiguity_count"": 3, ""hidden_s2r_present"": true, ""root_cause_evidence"": 3, ""impact_scope"": 1}","{""Actionability"": 1.6329931618554518, ""Clarity"": 1.6329931618554518, ""Specificity"": 0.1360827634879542, ""Reproducibility"": -0.6123724356957946, ""ReasoningQuality"": 0.884537962671703, ""TechnicalContext"": -0.6123724356957946, ""Ambiguity"": -0.6123724356957946, ""RepairReadiness"": 0.1360827634879542, ""RootCauseEvidence"": 0.1360827634879542, ""HiddenReproducibility"": -1.3608276348795434, ""ImpactScope"": -1.3608276348795434}"
Compress-21,Compress,0.8936170212765957,0.7857793983591612,"{""Actionability"": 4, ""Clarity"": 5, ""Specificity"": 4, ""Reproducibility"": 3, ""ReasoningQuality"": 0, ""TechnicalContext"": 2, ""Ambiguity"": 4, ""RepairReadiness"": 2, ""RootCauseEvidence"": 0, ""HiddenReproducibility"": 1, ""ImpactScope"": 1}","{""repair_difficulty"": 3, ""ambiguity_count"": 4, ""hidden_s2r_present"": true, ""root_cause_evidence"": 0, ""impact_scope"": 1}","{""Actionability"": 1.1076975512434226, ""Clarity"": 1.716931204427305, ""Specificity"": 1.1076975512434226, ""Reproducibility"": 0.4984638980595403, ""ReasoningQuality"": -1.329237061492107, ""TechnicalContext"": -0.11076975512434216, ""Ambiguity"": -0.7200034083082246, ""RepairReadiness"": 0.4984638980595403, ""RootCauseEvidence"": -1.329237061492107, ""HiddenReproducibility"": -0.7200034083082246, ""ImpactScope"": -0.7200034083082246}"
Compress-22,Compress,0.9574468085106383,0.9140767824497259,"{""Actionability"": 4, ""Clarity"": 5, ""Specificity"": 3, ""Reproducibility"": 3, ""ReasoningQuality"": 0, ""TechnicalContext"": 3, ""Ambiguity"": 2, ""RepairReadiness"": 3, ""RootCauseEvidence"": 0, ""HiddenReproducibility"": 1, ""ImpactScope"": 2}","{""repair_difficulty"": 2, ""ambiguity_count"": 2, ""hidden_s2r_present"": true, ""root_cause_evidence"": 0, ""impact_scope"": 2}","{""Actionability"": 1.0954451150103321, ""Clarity"": 1.7648837964055353, ""Specificity"": 0.42600643361512913, ""Reproducibility"": 0.42600643361512913, ""ReasoningQuality"": -1.5823096105704801, ""TechnicalContext"": 0.42600643361512913, ""Ambiguity"": 0.42600643361512913, ""RepairReadiness"": -0.2434322477800739, ""RootCauseEvidence"": -1.5823096105704801, ""HiddenReproducibility"": -0.912870929175277, ""ImpactScope"": -0.2434322477800739}"
Compress-23,Compress,0.7446808510638298,0.4012738853503183,"{""Actionability"": 5, ""Clarity"": 5, ""Specificity"": 4, ""Reproducibility"": 3, ""ReasoningQuality"": 3, ""TechnicalContext"": 4, ""Ambiguity"": 2, ""RepairReadiness"": 3, ""RootCauseEvidence"": 3, ""HiddenReproducibility"": 1, ""ImpactScope"": 2}","{""repair_difficulty"": 2, ""ambiguity_count"": 2, ""hidden_s2r_present"": true, ""root_cause_evidence"": 3, ""impact_scope"": 2}","{""Actionability"": 1.5249857033260468, ""Clarity"": 1.5249857033260468, ""Specificity"": 0.6862435664967211, ""Reproducibility"": -0.15249857033260453, ""ReasoningQuality"": -0.15249857033260453, ""TechnicalContext"": 0.6862435664967211, ""Ambiguity"": -0.15249857033260453, ""RepairReadiness"": -0.9912407071619301, ""RootCauseEvidence"": -0.15249857033260453, ""HiddenReproducibility"": -1.8299828439912558, ""ImpactScope"": -0.9912407071619301}"
